year,county_name,ed_admissions,ed_visits,ed_facility_count,ed_admit_rate,ed_visits_per_facility
2018,SONOMA,20187.0,160948.0,7,0.12542560330044486,22992.571428571428
2018,STANISLAUS,34525.0,236829.0,4,0.14578028873153204,59207.25
2018,TEHAMA,2225.0,29694.0,1,0.07493096248400351,29694.0
2018,TRINITY,320.0,4302.0,1,0.07438400743840075,4302.0
2018,TULARE,22474.0,100785.0,3,0.2229895321724463,33595.0
2018,TUOLUMNE,2906.0,30556.0,1,0.09510407121350963,30556.0
2018,VENTURA,36723.0,232468.0,7,0.15797012922208648,33209.71428571428
2018,YOLO,4603.0,47620.0,2,0.09666106677866443,23810.0
2018,YUBA,8750.0,60709.0,1,0.14413019486402345,60709.0
2019,ALAMEDA,75633.0,565139.0,14,0.13383079207062334,40367.07142857143
2019,AMADOR,1850.0,21488.0,1,0.0860945644080417,21488.0
2019,BUTTE,27208.0,82269.0,3,0.33071995526869175,27423.0
2019,CALAVERAS,827.0,10150.0,1,0.08147783251231527,10150.0
2019,COLUSA,664.0,6163.0,1,0.10773973714100275,6163.0
2019,CONTRA COSTA,45574.0,318180.0,7,0.14323338990508516,45454.28571428572
2019,DEL NORTE,1879.0,17476.0,1,0.10751888303959717,17476.0
2019,EL DORADO,5513.0,43560.0,2,0.12656106519742882,21780.0
2019,FRESNO,57108.0,295029.0,6,0.19356741201712374,49171.5
2019,GLENN,117.0,5703.0,1,0.020515518148342977,5703.0
2019,HUMBOLDT,7634.0,54493.0,4,0.14009138788468245,13623.25
2019,IMPERIAL,7051.0,82847.0,2,0.08510869434016922,41423.5
2019,INYO,717.0,9765.0,2,0.07342549923195084,4882.5
2019,KERN,41770.0,340452.0,9,0.12268983586526147,37828.0
2019,KINGS,6502.0,103066.0,1,0.06308578968816099,103066.0
2019,LAKE,2632.0,41105.0,2,0.06403113976401897,20552.5
2019,LASSEN,708.0,10562.0,1,0.06703275894716909,10562.0
2019,LOS ANGELES,551667.0,3283944.0,75,0.16798916181274712,43785.92
2019,MADERA,10153.0,131458.0,2,0.07723379330280394,65729.0
2019,MARIN,9776.0,71477.0,3,0.13677126907956405,23825.666666666668
2019,MARIPOSA,295.0,6518.0,1,0.045259281988339985,6518.0
2019,MENDOCINO,4009.0,53103.0,3,0.07549479313786416,17701.0
2019,MERCED,8748.0,86558.0,2,0.10106518172785878,43279.0
2019,MODOC,249.0,5007.0,2,0.04973037747153984,2503.5
2019,MONO,478.0,10250.0,1,0.046634146341463414,10250.0
2019,MONTEREY,26919.0,148870.0,4,0.18082219386041512,37217.5
2019,NAPA,5155.0,32471.0,2,0.15875704474762095,16235.5
2019,NEVADA,4911.0,35905.0,2,0.13677760757554658,17952.5
2019,ORANGE,159848.0,860396.0,25,0.18578422028926214,34415.84
2019,PLACER,28671.0,210491.0,3,0.1362100992441482,70163.66666666667
2019,PLUMAS,657.0,11105.0,3,0.05916253939666817,3701.6666666666665
2019,RIVERSIDE,125408.0,817173.0,16,0.1534656676126108,51073.3125
2019,SACRAMENTO,80574.0,559276.0,8,0.1440684027206603,69909.5
2019,SAN BENITO,1271.0,19320.0,1,0.06578674948240165,19320.0
2019,SAN BERNARDINO,125588.0,803798.0,18,0.1562432352406948,44655.444444444445
2019,SAN DIEGO,157318.0,885977.0,16,0.17756442887343576,55373.5625
2019,SAN FRANCISCO,48252.0,244544.0,10,0.19731418476838525,24454.4
2019,SAN JOAQUIN,44923.0,343020.0,7,0.13096320914232407,49002.857142857145
2019,SAN LUIS OBISPO,11220.0,92132.0,4,0.1217817913428559,23033.0
2019,SAN MATEO,23971.0,187974.0,7,0.12752295530232904,26853.428571428572
2019,SANTA BARBARA,20004.0,149192.0,6,0.13408225642125582,24865.333333333332
2019,SANTA CLARA,86696.0,496423.0,10,0.17464138446445873,49642.3
2019,SANTA CRUZ,10138.0,72962.0,2,0.13894904196705135,36481.0
2019,SHASTA,14792.0,81868.0,3,0.18068109639908145,27289.333333333332
2019,SISKIYOU,1599.0,20344.0,2,0.07859811246559183,10172.0
2019,SOLANO,20429.0,196819.0,4,0.10379587336588439,49204.75
2019,SONOMA,20735.0,157137.0,6,0.1319549183196828,26189.5
2019,STANISLAUS,35406.0,229979.0,4,0.15395318703012015,57494.75
2019,TEHAMA,2346.0,29781.0,1,0.0787750579228367,29781.0
2019,TRINITY,94.0,3969.0,1,0.023683547493071302,3969.0
2019,TULARE,25101.0,122281.0,3,0.20527310048167743,40760.333333333336
2019,TUOLUMNE,3223.0,30934.0,1,0.10418956488006724,30934.0
2019,VENTURA,38619.0,236920.0,7,0.16300438966739828,33845.71428571428
2019,YOLO,4665.0,49101.0,2,0.09500824830451518,24550.5
2019,YUBA,9178.0,61386.0,1,0.1495129182549767,61386.0
2020,ALAMEDA,68314.0,433225.0,12,0.15768711408621386,36102.083333333336
2020,AMADOR,1775.0,19628.0,1,0.09043203586712859,19628.0
2020,BUTTE,24995.0,66698.0,3,0.37474886803202495,22232.666666666668
2020,CALAVERAS,818.0,9347.0,1,0.0875147106023323,9347.0
2020,COLUSA,494.0,4397.0,1,0.11234932908801455,4397.0
2020,CONTRA COSTA,41038.0,245420.0,7,0.16721538586912232,35060.0
2020,DEL NORTE,1364.0,13317.0,1,0.10242547120222273,13317.0
2020,EL DORADO,4951.0,35169.0,2,0.14077738917796923,17584.5
2020,FRESNO,54840.0,247174.0,6,0.22186799582480357,41195.666666666664
2020,GLENN,68.0,4539.0,1,0.0149812734082397,4539.0
2020,HUMBOLDT,6345.0,44958.0,4,0.141131722941412,11239.5
2020,IMPERIAL,6458.0,66257.0,2,0.0974689466773322,33128.5
2020,INYO,624.0,7594.0,2,0.08217013431656571,3797.0
2020,KERN,41233.0,272825.0,9,0.15113351049207369,30313.88888888889
2020,KINGS,6547.0,81997.0,1,0.07984438455065429,81997.0
2020,LAKE,2252.0,32551.0,2,0.06918374243494824,16275.5
2020,LASSEN,556.0,9100.0,1,0.0610989010989011,9100.0
2020,LOS ANGELES,498268.0,2418500.0,74,0.2060235683274757,32682.432432432433
2020,MADERA,8261.0,91305.0,2,0.09047697278352773,45652.5
2020,MARIN,8579.0,55431.0,3,0.15476899208024392,18477.0
2020,MARIPOSA,356.0,5385.0,1,0.06610956360259981,5385.0
2020,MENDOCINO,3883.0,42718.0,3,0.09089845030198043,14239.333333333334
2020,MERCED,8248.0,68792.0,2,0.11989766251889755,34396.0
2020,MODOC,218.0,4389.0,2,0.04966962861699704,2194.5
2020,MONO,402.0,8087.0,1,0.04970941016446148,8087.0
2020,MONTEREY,24233.0,119823.0,4,0.2022399706233361,29955.75
2020,NAPA,4284.0,24807.0,2,0.1726931914379006,12403.5
2020,NEVADA,4498.0,31533.0,2,0.14264421399803381,15766.5
2020,ORANGE,145994.0,670188.0,25,0.21784036718055233,26807.52
2020,PLACER,28317.0,172364.0,3,0.16428604581002992,57454.666666666664
2020,PLUMAS,439.0,8956.0,3,0.0490174184903975,2985.3333333333335
2020,RIVERSIDE,117636.0,634860.0,16,0.1852943956147812,39678.75
2020,SACRAMENTO,76201.0,444967.0,8,0.17125090175226476,55620.875
2020,SAN BENITO,1005.0,19823.0,1,0.05069868334762649,19823.0
2020,SAN BERNARDINO,114897.0,654004.0,17,0.17568241172836863,38470.82352941176
2020,SAN DIEGO,156846.0,725342.0,15,0.21623730598807184,48356.13333333333
2020,SAN FRANCISCO,43254.0,178541.0,9,0.24226368173136703,19837.88888888889
2020,SAN JOAQUIN,41491.0,291980.0,7,0.1421021987807384,41711.42857142857
2020,SAN LUIS OBISPO,10267.0,73533.0,4,0.1396243863299471,18383.25
2020,SAN MATEO,21049.0,139887.0,7,0.15047145195765152,19983.85714285714
2020,SANTA BARBARA,18164.0,114490.0,5,0.15865141060354615,22898.0
2020,SANTA CLARA,80253.0,395171.0,10,0.20308423442003587,39517.1
2020,SANTA CRUZ,8998.0,54840.0,2,0.16407731582786286,27420.0
2020,SHASTA,14605.0,66521.0,3,0.21955472707866688,22173.666666666668
2020,SISKIYOU,1515.0,17573.0,2,0.08621180219655153,8786.5
2020,SOLANO,17877.0,155649.0,4,0.11485457664360195,38912.25
2020,SONOMA,19423.0,125991.0,6,0.15416180520830852,20998.5
2020,STANISLAUS,33923.0,187239.0,4,0.18117486207467462,46809.75
2020,TEHAMA,2198.0,24230.0,1,0.09071399092034668,24230.0
2020,TRINITY,82.0,3535.0,1,0.023196605374823195,3535.0
2020,TULARE,22680.0,100035.0,3,0.22672064777327935,33345.0
2020,TUOLUMNE,3094.0,27886.0,1,0.1109517320519257,27886.0
2020,VENTURA,35061.0,178757.0,8,0.19613777362564822,22344.625
2020,YOLO,4192.0,40055.0,2,0.10465609786543503,20027.5
2020,YUBA,8500.0,52468.0,1,0.16200350689944348,52468.0
2021,ALAMEDA,71220.0,458875.0,12,0.1552056660310542,38239.583333333336
2021,AMADOR,1731.0,22161.0,1,0.07811019358332205,22161.0
2021,BUTTE,25387.0,68866.0,3,0.36864345250196034,22955.333333333332
2021,CALAVERAS,835.0,9930.0,1,0.08408862034239678,9930.0
2021,COLUSA,516.0,4359.0,1,0.11837577426015142,4359.0
2021,CONTRA COSTA,44534.0,285033.0,7,0.15624155799503917,40719.0
2021,DEL NORTE,1431.0,13440.0,1,0.10647321428571428,13440.0
2021,EL DORADO,4938.0,39064.0,2,0.1264079459348761,19532.0
2021,FRESNO,60048.0,257450.0,6,0.23324140609827151,42908.333333333336
2021,GLENN,169.0,5165.0,1,0.03272023233301065,5165.0
2021,HUMBOLDT,6230.0,47236.0,4,0.13189093064611737,11809.0
2021,IMPERIAL,7347.0,67136.0,2,0.10943458055290753,33568.0
2021,INYO,618.0,8416.0,2,0.07343155893536121,4208.0
2021,KERN,45516.0,297047.0,9,0.15322827700666897,33005.22222222222
2021,KINGS,6949.0,80442.0,1,0.08638522165038164,80442.0
2021,LAKE,2251.0,34622.0,2,0.065016463520305,17311.0
2021,LASSEN,608.0,9633.0,1,0.0631163708086785,9633.0
2021,LOS ANGELES,518856.0,2590102.0,74,0.20032261277741187,35001.37837837838
2021,MADERA,8669.0,102214.0,2,0.08481225663803393,51107.0
2021,MARIN,9494.0,64843.0,3,0.14641518745277055,21614.333333333332
2021,MARIPOSA,280.0,5610.0,1,0.049910873440285206,5610.0
2021,MENDOCINO,3748.0,46569.0,3,0.08048272455925616,15523.0
2021,MERCED,9128.0,74974.0,2,0.12174887294262011,37487.0
2021,MODOC,219.0,5214.0,2,0.04200230149597238,2607.0
2021,MONO,453.0,9416.0,1,0.04810960067969414,9416.0
2021,MONTEREY,25319.0,131829.0,4,0.1920594102966722,32957.25
2021,NAPA,4752.0,27182.0,2,0.17482157309984547,13591.0
2021,NEVADA,4857.0,33599.0,2,0.14455787374624246,16799.5
2021,ORANGE,151832.0,732468.0,25,0.20728823648268593,29298.72
2021,PLACER,31761.0,202594.0,3,0.15677167142166107,67531.33333333333
2021,PLUMAS,482.0,9459.0,3,0.050956760756951054,3153.0
2021,RIVERSIDE,127842.0,700918.0,16,0.18239223418431258,43807.375
2021,SACRAMENTO,83474.0,481516.0,8,0.17335664858488606,60189.5
2021,SAN BENITO,1557.0,19915.0,1,0.07818227466733618,19915.0
2021,SAN BERNARDINO,120879.0,696651.0,18,0.1735144283148951,38702.833333333336
2021,SAN DIEGO,170452.0,813212.0,17,0.20960339985145324,47836.0
2021,SAN FRANCISCO,44986.0,187539.0,9,0.239875439241971,20837.666666666668
2021,SAN JOAQUIN,42689.0,317892.0,7,0.13428774552363695,45413.142857142855
2021,SAN LUIS OBISPO,11017.0,84392.0,4,0.13054554934116977,21098.0
2021,SAN MATEO,21711.0,151396.0,7,0.14340537398610267,21628.0
2021,SANTA BARBARA,19754.0,126174.0,5,0.15656157369981138,25234.8
2021,SANTA CLARA,86218.0,445900.0,9,0.19335725498990805,49544.444444444445
2021,SANTA CRUZ,10208.0,58827.0,2,0.17352576198004319,29413.5
2021,SHASTA,14644.0,69495.0,3,0.2107201956975322,23165.0
2021,SISKIYOU,1682.0,18775.0,2,0.08958721704394142,9387.5
2021,SOLANO,17746.0,173064.0,5,0.10254010077196875,34612.8
2021,SONOMA,20331.0,137996.0,6,0.1473303574016638,22999.333333333332
2021,STANISLAUS,36581.0,204343.0,4,0.17901763211854577,51085.75
2021,TEHAMA,2509.0,26508.0,1,0.09465067149539762,26508.0
2021,TRINITY,132.0,4385.0,1,0.03010262257696693,4385.0
2021,TULARE,20932.0,109967.0,3,0.19034801349495759,36655.666666666664
2021,TUOLUMNE,3240.0,29579.0,1,0.10953717164204334,29579.0
2021,VENTURA,39329.0,202452.0,7,0.19426333155513406,28921.714285714286
2021,YOLO,4630.0,46665.0,2,0.099217829208186,23332.5
2021,YUBA,9324.0,55341.0,1,0.1684826801105871,55341.0
2022,ALAMEDA,74506.0,525950.0,12,0.14165985359825078,43829.166666666664
2022,AMADOR,1820.0,24996.0,1,0.07281164986397824,24996.0
2022,BUTTE,23519.0,76030.0,3,0.3093384190451138,25343.333333333332
2022,CALAVERAS,727.0,10190.0,1,0.07134445534838077,10190.0
2022,COLUSA,441.0,5133.0,1,0.08591466978375219,5133.0
2022,CONTRA COSTA,47386.0,329560.0,7,0.1437856535987377,47080.0
2022,DEL NORTE,1565.0,16746.0,1,0.09345515346948526,16746.0
2022,EL DORADO,4915.0,44162.0,2,0.11129477831619945,22081.0
2022,FRESNO,63499.0,296483.0,6,0.21417416850207263,49413.833333333336
2022,GLENN,220.0,6404.0,1,0.034353529044347283,6404.0
2022,HUMBOLDT,6339.0,53712.0,4,0.1180183199285076,13428.0
2022,IMPERIAL,7387.0,76958.0,2,0.09598742171054342,38479.0
2022,INYO,563.0,9969.0,2,0.05647507272544889,4984.5
2022,KERN,42396.0,302646.0,9,0.14008445510596537,33627.333333333336
2022,KINGS,5965.0,92128.0,1,0.06474687391455367,92128.0
2022,LAKE,2087.0,39002.0,2,0.05351007640633813,19501.0
2022,LASSEN,604.0,10145.0,1,0.05953671759487432,10145.0
2022,LOS ANGELES,530435.0,2906065.0,74,0.1825268877330686,39271.14864864865
2022,MADERA,9181.0,109391.0,2,0.08392829391814684,54695.5
2022,MARIN,10535.0,72673.0,3,0.14496442970566786,24224.333333333332
2022,MARIPOSA,207.0,6498.0,1,0.03185595567867036,6498.0
2022,MENDOCINO,3503.0,52762.0,3,0.06639247943595769,17587.333333333332
2022,MERCED,8755.0,84128.0,2,0.10406761125903385,42064.0
2022,MODOC,220.0,6136.0,2,0.03585397653194263,3068.0
2022,MONO,428.0,11228.0,1,0.03811898824367652,11228.0
2022,MONTEREY,27321.0,162142.0,4,0.16850045022264434,40535.5
2022,NAPA,4715.0,31444.0,2,0.1499491158885638,15722.0
2022,NEVADA,4561.0,33160.0,2,0.13754523522316042,16580.0
2022,ORANGE,157360.0,832249.0,25,0.1890780283304636,33289.96
2022,PLACER,33015.0,226325.0,3,0.14587429581354247,75441.66666666667
2022,PLUMAS,444.0,10602.0,3,0.04187889077532541,3534.0
2022,RIVERSIDE,133856.0,806057.0,16,0.16606269779928715,50378.5625
2022,SACRAMENTO,85039.0,509005.0,8,0.16706908576536575,63625.625
2022,SAN BENITO,1796.0,21491.0,1,0.08356986645572566,21491.0
2022,SAN BERNARDINO,127507.0,768900.0,18,0.16583040707504226,42716.666666666664
2022,SAN DIEGO,173791.0,888505.0,15,0.19559934946905194,59233.666666666664
2022,SAN FRANCISCO,46959.0,209709.0,9,0.2239245812053846,23301.0
2022,SAN JOAQUIN,42805.0,357539.0,8,0.11972120523914874,44692.375
2022,SAN LUIS OBISPO,11540.0,97344.0,4,0.11854865220249836,24336.0
2022,SAN MATEO,22634.0,179742.0,7,0.12592493685393508,25677.428571428572
2022,SANTA BARBARA,20431.0,139938.0,5,0.14600037159313412,27987.6
2022,SANTA CLARA,91780.0,535258.0,9,0.17146871228454316,59473.11111111111
2022,SANTA CRUZ,10551.0,67425.0,2,0.1564849833147942,33712.5
2022,SHASTA,14587.0,72118.0,3,0.2022657311628165,24039.333333333332
2022,SISKIYOU,1534.0,20063.0,2,0.07645915366595225,10031.5
2022,SOLANO,17798.0,197637.0,4,0.0900539878666444,49409.25
2022,SONOMA,22834.0,155294.0,6,0.1470372326039641,25882.333333333332
2022,STANISLAUS,35834.0,232722.0,4,0.15397770730743118,58180.5
2022,TEHAMA,2263.0,28962.0,1,0.07813686900075961,28962.0
2022,TRINITY,82.0,4356.0,1,0.018824609733700644,4356.0
2022,TULARE,20547.0,128359.0,3,0.16007447861077134,42786.333333333336
2022,TUOLUMNE,3101.0,31058.0,1,0.09984545044754975,31058.0
2022,VENTURA,40509.0,248440.0,7,0.16305345355015297,35491.42857142857
2022,YOLO,4786.0,51478.0,2,0.09297175492443374,25739.0
2022,YUBA,7840.0,63625.0,1,0.12322200392927309,63625.0
2023,ALAMEDA,76142.0,559957.0,13,0.13597829833362204,43073.61538461538
2023,AMADOR,2016.0,24918.0,1,0.08090536961232844,24918.0
2023,BUTTE,22414.0,80772.0,3,0.2774971524785817,26924.0
2023,CALAVERAS,721.0,9997.0,1,0.07212163649094729,9997.0
2023,COLUSA,451.0,4792.0,1,0.0941151919866444,4792.0
2023,CONTRA COSTA,45827.0,341425.0,7,0.13422274291572087,48775.0
2023,DEL NORTE,1530.0,17032.0,1,0.0898309065288868,17032.0
2023,EL DORADO,4531.0,46763.0,2,0.09689284263199538,23381.5
2023,FRESNO,66536.0,307394.0,6,0.21645185006864154,51232.333333333336
2023,GLENN,146.0,6152.0,1,0.023732119635890767,6152.0
2023,HUMBOLDT,6235.0,54160.0,4,0.1151218611521418,13540.0
2023,IMPERIAL,6775.0,72415.0,2,0.0935579645101153,36207.5
2023,INYO,578.0,10495.0,2,0.05507384468794664,5247.5
2023,KERN,41605.0,325091.0,9,0.12797955034128905,36121.22222222222
2023,KINGS,5726.0,94386.0,1,0.06066577670417223,94386.0
2023,LAKE,2247.0,38851.0,2,0.057836349128722556,19425.5
2023,LASSEN,568.0,10230.0,1,0.055522971652003913,10230.0
2023,LOS ANGELES,542694.0,3032255.0,71,0.17897373406919934,42707.81690140845
2023,MADERA,6104.0,81536.0,2,0.07486263736263736,40768.0
2023,MARIN,11861.0,78503.0,3,0.15108976727004064,26167.666666666668
2023,MARIPOSA,230.0,6744.0,1,0.034104389086595494,6744.0
2023,MENDOCINO,3670.0,52540.0,3,0.0698515416825276,17513.333333333332
2023,MERCED,8763.0,89983.0,2,0.09738506162275097,44991.5
2023,MODOC,207.0,5747.0,2,0.036018792413433094,2873.5
2023,MONO,392.0,10799.0,1,0.036299657375682935,10799.0
2023,MONTEREY,28099.0,167790.0,4,0.1674652839859348,41947.5
2023,NAPA,4826.0,33376.0,2,0.14459491850431447,16688.0
2023,NEVADA,4748.0,37094.0,2,0.12799913732679138,18547.0
2023,ORANGE,167230.0,854579.0,24,0.19568699909546103,35607.458333333336
2023,PLACER,36245.0,237438.0,3,0.1526503760981814,79146.0
2023,PLUMAS,411.0,10618.0,3,0.03870785458655114,3539.3333333333335
2023,RIVERSIDE,138746.0,812508.0,16,0.17076262633721762,50781.75
2023,SACRAMENTO,90630.0,547887.0,9,0.16541732145497157,60876.333333333336
2023,SAN BENITO,1350.0,22750.0,1,0.05934065934065934,22750.0
2023,SAN BERNARDINO,136474.0,809533.0,18,0.1685836154918947,44974.055555555555
2023,SAN DIEGO,177268.0,920487.0,16,0.19258066653847367,57530.4375
2023,SAN FRANCISCO,49072.0,217768.0,9,0.22534072958377724,24196.444444444445
2023,SAN JOAQUIN,43874.0,375860.0,8,0.11672963337412867,46982.5
2023,SAN LUIS OBISPO,12353.0,98498.0,4,0.12541371398404028,24624.5
2023,SAN MATEO,24157.0,193949.0,7,0.1245533619662901,27707.0
2023,SANTA BARBARA,20910.0,147504.0,5,0.14175886755613407,29500.8
2023,SANTA CLARA,95695.0,565174.0,9,0.16931953699214755,62797.11111111111
2023,SANTA CRUZ,10935.0,69815.0,2,0.15662823175535343,34907.5
2023,SHASTA,14870.0,72555.0,3,0.20494797050513403,24185.0
2023,SISKIYOU,1559.0,20724.0,2,0.07522679019494306,10362.0
2023,SOLANO,18626.0,199766.0,4,0.09323908973498994,49941.5
2023,SONOMA,22828.0,165848.0,6,0.1376441078577975,27641.333333333332
2023,STANISLAUS,38720.0,223936.0,4,0.17290654472706488,55984.0
2023,TEHAMA,2264.0,29405.0,1,0.07699370855296718,29405.0
2023,TRINITY,75.0,4547.0,1,0.016494391906751706,4547.0
2023,TULARE,19109.0,135177.0,3,0.1413628058027623,45059.0
2023,TUOLUMNE,3175.0,31354.0,1,0.10126299674682657,31354.0
2023,VENTURA,41083.0,259767.0,8,0.15815326812104694,32470.875
2023,YOLO,5511.0,57659.0,2,0.09557918104719125,28829.5
2023,YUBA,8270.0,60131.0,1,0.13753305283464437,60131.0
2024,ALAMEDA,76629.0,581740.0,13,0.13172379413483687,44749.230769230766
2024,AMADOR,2034.0,24984.0,1,0.0814121037463977,24984.0
2024,BUTTE,23765.0,87770.0,3,0.27076449812008657,29256.666666666668
2024,CALAVERAS,866.0,10535.0,1,0.08220218319886094,10535.0
2024,COLUSA,390.0,5138.0,1,0.0759050214091086,5138.0
2024,CONTRA COSTA,48882.0,357660.0,7,0.13667169937929877,51094.28571428572
2024,DEL NORTE,1579.0,18078.0,1,0.08734373271379578,18078.0
2024,EL DORADO,4932.0,47483.0,2,0.10386875302739929,23741.5
2024,FRESNO,68594.0,323756.0,6,0.21186943253561324,53959.333333333336
2024,GLENN,129.0,5977.0,1,0.02158273381294964,5977.0
2024,HUMBOLDT,6746.0,56833.0,4,0.1186986433938029,14208.25
2024,IMPERIAL,6962.0,74502.0,2,0.09344715578105285,37251.0
2024,INYO,632.0,10758.0,2,0.05874697899237777,5379.0
2024,KERN,44524.0,338973.0,8,0.13134969451844247,42371.625
2024,KINGS,5667.0,94697.0,1,0.05984350085007973,94697.0
2024,LAKE,2451.0,40804.0,2,0.06006764042740908,20402.0
2024,LASSEN,490.0,10994.0,1,0.04456976532654175,10994.0
2024,LOS ANGELES,566144.0,3136505.0,72,0.1805015455100502,43562.569444444445
2024,MADERA,6256.0,89495.0,1,0.0699033465556735,89495.0
2024,MARIN,12515.0,81401.0,3,0.15374503998722375,27133.666666666668
2024,MARIPOSA,261.0,6923.0,1,0.03770041889354326,6923.0
2024,MENDOCINO,3582.0,55897.0,3,0.06408215109934344,18632.333333333332
2024,MERCED,9316.0,92224.0,2,0.10101492019430951,46112.0
2024,MODOC,229.0,6096.0,2,0.03756561679790026,3048.0
2024,MONO,390.0,10537.0,1,0.03701243238113315,10537.0
2024,MONTEREY,28039.0,171071.0,4,0.16390270706314922,42767.75
2024,NAPA,4940.0,34948.0,2,0.14135286711685932,17474.0
2024,NEVADA,4843.0,37875.0,2,0.12786798679867986,18937.5
2024,ORANGE,175405.0,890729.0,25,0.19692296983706603,35629.16
2024,PLACER,37605.0,243215.0,3,0.1546162860020969,81071.66666666667
2024,PLUMAS,326.0,10801.0,3,0.030182390519396352,3600.3333333333335
2024,RIVERSIDE,142739.0,852122.0,16,0.16751005137761962,53257.625
2024,SACRAMENTO,96305.0,573883.0,9,0.16781295142041147,63764.77777777778
2024,SAN BENITO,1472.0,24692.0,1,0.05961445002429937,24692.0
2024,SAN BERNARDINO,141768.0,846933.0,18,0.16738986436943654,47051.833333333336
2024,SAN DIEGO,187875.0,1017419.0,16,0.18465843472551624,63588.6875
2024,SAN FRANCISCO,48981.0,223609.0,9,0.219047533864916,24845.444444444445
2024,SAN JOAQUIN,44697.0,390718.0,8,0.11439708434215982,48839.75
2024,SAN LUIS OBISPO,12088.0,104293.0,4,0.11590423134822088,26073.25
2024,SAN MATEO,24350.0,199389.0,7,0.12212308602781498,28484.14285714286
2024,SANTA BARBARA,22186.0,157515.0,5,0.14085007777037106,31503.0
2024,SANTA CLARA,99996.0,580415.0,10,0.17228362464788124,58041.5
2024,SANTA CRUZ,11735.0,75123.0,2,0.1562104814770443,37561.5
2024,SHASTA,16201.0,74334.0,3,0.21794871794871795,24778.0
2024,SISKIYOU,1478.0,21706.0,2,0.06809177186031512,10853.0
2024,SOLANO,19279.0,202356.0,4,0.09527268773844116,50589.0
2024,SONOMA,23077.0,173551.0,6,0.13296955938023983,28925.166666666668
2024,STANISLAUS,40114.0,222398.0,4,0.1803703270712866,55599.5
2024,SUTTER,1.0,0.0,1,inf,0.0
2024,TEHAMA,2382.0,30183.0,1,0.07891859656097804,30183.0
2024,TRINITY,101.0,5400.0,1,0.018703703703703705,5400.0
2024,TULARE,20185.0,142279.0,3,0.1418691444274981,47426.333333333336
2024,TUOLUMNE,3458.0,32756.0,1,0.10556844547563805,32756.0
2024,VENTURA,43470.0,269878.0,7,0.16107278103439332,38554.0
2024,YOLO,5506.0,64508.0,2,0.0853537545730762,32254.0
2024,YUBA,8579.0,63598.0,1,0.13489417906223466,63598.0
