fips5,year,pqi_mean_rate,pqi_sum_count,pqi_sum_population,cost_per_discharge,cost_per_patient_day,operating_margin,medi_cal_rev_share,ed_per_discharge,n_hospitals,log_pqi,log_cost_per_discharge
6015,2020,120.96428571428572,507.0,20287.428571428572,174648.75894538607,11570.6164691204,0.0781384694533468,0.2564453596001627,26.07532956685499,1,4.803728261829686,12.070537870018658
6015,2021,118.27857142857144,496.0,20225.214285714286,195021.69358178056,10460.352915047197,0.0759114827071438,0.256885975261851,28.979296066252587,1,4.781461693763128,12.180871208117031
6015,2022,135.77857142857144,579.0,20851.69230769231,270291.5026178011,10571.45018941333,0.0469769763086936,0.2434587030141301,44.50523560209424,1,4.918363351314863,12.507259994616817
6015,2023,168.91428571428574,773.0,20492.30769230769,267905.5202020202,11925.650404676258,0.0204744454329307,0.2713457486466696,43.71717171717171,1,5.13529410821718,12.498393393429962
6017,2014,141.14375,3525.0,128321.0,586392.8710280374,6123.042118822703,0.0683095481066996,0.0954152847040327,83.59813084112149,3,4.9568388694905865,13.28174697763781
6017,2015,155.03125,3005.0,93258.0625,481561.52095808386,6522.498347492853,0.1353482265623344,0.1820661417914679,73.25299401197604,3,5.050056307700883,13.084791348017577
6017,2016,229.52857142857144,3855.0,137643.07142857142,525340.1263318113,6729.614393230385,0.1046484751767476,0.1405460803977986,73.93302891933028,3,5.440374808891994,13.171803095009789
6017,2017,266.4428571428571,4488.0,140042.5,470513.8472400514,7250.702993016953,0.016226110072405,0.125890901868731,60.76508344030809,3,5.588905925358909,13.061582793811597
6017,2018,258.5285714285714,4550.0,142057.5,613023.030911901,7822.070386147596,0.0887192731799967,0.1946732605183219,72.46522411128285,3,5.558866798389386,13.326159416290096
6017,2019,242.97857142857143,4405.0,143867.2857142857,491864.0082644628,8277.380044108006,0.0225448085095758,0.1779909333563346,54.3801652892562,3,5.497080399422572,13.105959584380951
6017,2020,206.44285714285715,3787.0,150144.61538461538,568089.9121621621,9961.29413297948,0.0891179252877352,0.2057313135168348,53.935135135135134,3,5.334855914481379,13.250036741519118
6017,2021,196.84285714285716,3731.0,152486.46153846153,589098.8878627968,10444.82028910928,0.0200508865537413,0.1968793403902583,53.54221635883905,3,5.2874730647933585,13.286351037156335
6017,2022,214.3642857142857,4059.0,152029.07692307694,704976.9577874818,11281.864706841528,-0.0292531450365824,0.1652197085440967,67.25909752547307,3,5.372330946491852,13.465921815755957
6017,2023,196.3928571428571,3957.0,151784.23076923078,734337.4321533924,11899.35180803518,-0.0006018312757436,0.1636858901506017,72.8141592920354,3,5.285195941658059,13.506725280560344
6019,2014,281.5875,26533.0,594581.0625,26146.14748796861,3802.1457332239743,0.0219089659773141,0.2696486335145655,3.855546700180854,9,5.643988237141938,10.171495380865057
6019,2015,289.3625,20704.0,430033.0625,32402.643690193832,4265.8010362292625,0.05502294816827,0.3850528820235014,4.564995501758403,10,5.671130142380951,10.386026155031201
6019,2016,321.6642857142857,28138.0,646089.7857142857,33349.024160692294,4316.861205366999,0.0565793608094015,0.3797856696885581,4.400562170356568,9,5.77661241959659,10.414813775802047
6019,2017,322.82857142857137,28711.0,652846.0714285715,33585.153264950284,4331.415065901162,0.058835850040759,0.3846619276466822,4.515386186205055,9,5.780214275240151,10.421869155802794
6019,2018,310.75714285714287,28270.0,658715.5714285715,65456.88111686816,4496.495201899862,0.075878981084103,0.3995651910641939,8.528957973517558,9,5.742224496429641,11.089162178403082
6019,2019,314.67142857142863,29248.0,664766.1428571428,251091.1271006169,4574.005864858319,0.0690658923473085,0.3952924689920371,32.43129121463518,8,5.754701889635746,12.43357519101263
6019,2020,279.2642857142857,26403.0,674049.0714285715,264450.9726172787,5015.291627416407,0.0275638822683209,0.376300774714937,28.7841222670346,8,5.635733035547958,12.485414935786702
6019,2021,276.85714285714283,26611.0,678382.7142857143,333903.44623486046,6001.172105190432,0.0347292200264595,0.2953476830892508,26.951764086361244,8,5.627107106997233,12.718610141910355
6019,2022,310.15000000000003,29944.0,682045.0,322386.19604316546,6294.91375722787,0.0091033234728117,0.3199157703168378,23.22634892086331,8,5.740275111015227,12.683508574319658
6019,2023,244.1428571428571,31227.0,684472.2857142857,331575.857532379,6853.291436763289,0.0147388043775963,0.3677011176803421,27.633009543285617,8,5.501841130992594,12.711614909495331
6021,2014,312.4375,1024.0,19569.2,,19186.06013986014,-0.1252544284536606,0.1174800305311459,,1,5.747599978156255,
6021,2015,343.875,884.0,14740.75,,18342.04156171285,0.036102392644834,0.4141810411071943,,1,5.84318203253745,
6021,2016,432.4071428571429,1143.0,19778.846153846152,,15457.87391304348,0.0091132701850427,0.3698930837970216,,1,6.071677569947397,
6021,2017,457.61428571428576,1189.0,19840.46153846154,,10602.827221438643,-0.1975159372797938,0.3858898579292381,,1,6.128209520645752,
6021,2018,432.06428571428575,1138.0,19796.53846153846,,5449.436200831467,-0.0706057235267489,0.360883947704698,,1,6.0708861828353795,
6021,2019,439.0357142857143,1206.0,19390.428571428572,,4182.630634920635,-0.2038778827451181,0.3223295129219758,,1,6.0868558924494645,
6021,2020,325.40000000000003,920.0,20557.92307692308,,3459.5875834635603,0.1223801725685116,0.1436987792916043,,1,5.788123623089952,
6021,2021,352.89285714285717,1022.0,20426.384615384617,,3775.5501029140937,-0.3283658750630078,0.1265025697729482,,1,5.8689942038836955,
6021,2022,341.34285714285716,987.0,20174.384615384617,102030.27112676056,3945.615059912854,0.0055318553233785,0.1237899348000861,23.87676056338028,1,5.835812741154457,11.533034624954587
6021,2023,317.57142857142856,1100.0,19183.571428571428,161456.8177777778,5369.1670115282295,-0.242657347274065,0.1785077341604828,28.297777777777775,1,5.763846715398851,11.991999197298261
6023,2014,212.44375,3531.0,98465.06666666668,488558.7848739496,6139.487982596942,0.055699779914857,0.1254493030842791,92.56806722689076,4,5.36337333191325,13.099217127570142
6023,2015,222.09375,2777.0,69234.875,572279.8870967742,6351.582802927838,0.1289820799124594,0.2865710959718565,103.66666666666669,4,5.407592086702734,13.25738521118876
6023,2016,229.04285714285712,3424.0,106426.69230769233,,6593.344474090718,0.122977698294679,0.2658330444479602,,4,5.4382656269686365,
6023,2017,212.78571428571428,3225.0,106907.6153846154,,6832.655178365938,0.1104709634463485,0.2171316028300348,,4,5.36497417823744,
6023,2018,218.8571428571429,3413.0,102529.14285714286,,7023.565275343266,0.0836073298096919,0.2557195742087205,,4,5.392977984783566,
6023,2019,226.78571428571428,3553.0,102247.78571428572,,7472.724477174555,0.0566083637513136,0.2622608125658045,,4,5.428405337394799,
6023,2020,166.42857142857142,2658.0,107063.6153846154,73829.30187627717,7535.087727281345,0.0952247583476087,0.3260623543943891,9.290730076165708,4,5.120556821081644,11.209524520847198
6023,2021,170.04285714285714,2794.0,106117.6153846154,79551.40194931773,7426.862945640503,0.1119657089801594,0.2988636159342821,8.664912280701754,4,5.141914151667485,11.284171227518994
6023,2022,170.7214285714286,2847.0,106730.92307692308,167552.29360056258,8646.997223633593,-0.1246669196127673,0.2676062367258968,17.00351617440225,4,5.145873562512465,12.029056750391307
6023,2023,138.80714285714288,3021.0,101349.85714285714,224055.1802575107,10418.883367261406,-0.1561778254070849,0.2207853398278133,23.773390557939916,4,4.940263921893219,12.319652104111961
6025,2014,220.63125,4042.0,113867.625,,5722.805670171702,-0.0031938641253198,0.3229725608435451,,2,5.401014964786359,
6025,2015,214.99375,3037.0,81163.375,,5809.946761640945,0.0581207532848251,0.4595961558521063,,2,5.375249472080349,
6025,2016,212.8857142857143,4318.0,118689.07142857143,,6225.36977750149,0.0025900148409973,0.4346804258273669,,2,5.365441826974961,
6025,2017,214.80714285714288,4426.0,124743.30769230767,,7080.894283792872,-0.0730261284464382,0.4918650349526429,,2,5.37438515170695,
6025,2018,206.59285714285716,4348.0,119947.28571428572,48594.94413793104,6827.943409481819,-0.0088446055271888,0.480180424414677,15.56293103448276,2,5.335578743873491,10.791295352454075
6025,2019,198.97857142857143,4242.0,119755.07142857143,,7084.282235227487,-0.0568404989171737,0.4331496290312312,,2,5.298210217950688,
6025,2020,149.80714285714288,3227.0,124035.6153846154,57962.38993108729,7548.939817007803,-0.1437977361294267,0.4507702626528794,15.19927258805513,2,5.016001820878778,10.967566882148162
6025,2021,143.14285714285714,3122.0,124119.23076923077,66747.78771289538,6899.444376912436,-0.1269609101698092,0.46568004591305,12.123884833738847,2,4.970804871298296,11.10869141449301
6025,2022,165.35714285714286,3611.0,124147.0,72784.7353959325,7546.740404244341,-0.1108435220381409,0.4615169114397237,16.521202942449158,2,5.114136940269082,11.195275272622
6025,2023,181.62142857142857,3689.0,124434.69230769233,,7747.782076711674,-0.1418133526848718,0.5106975195013176,,2,5.20741531380259,
6027,2014,148.7,429.0,13764.375,,5584.980878240496,0.059027774152145,0.2487693660329946,,2,5.008633291425583,
6027,2015,131.96875,293.0,11212.6875,,6033.715528625806,0.002560221476982,0.157983131131554,,2,4.890114138207748,
6027,2016,125.13571428571429,255.0,13196.214285714286,1378306.6785714286,8628.862381218558,0.0222798714993508,0.1984328187665444,176.125,2,4.83735842480382,14.136366984712089
6027,2017,197.20714285714288,393.0,13842.692307692309,1117967.594936709,7195.6525989897345,-0.019990591127677,0.2091693321291078,140.1012658227848,2,5.2893126598799265,13.927023841906136
6027,2018,200.52142857142857,394.0,13881.615384615385,8549608.909090908,11367.78653450985,0.0514007754722192,0.2028853244912694,946.0909090909092,2,5.305895721000116,15.961396215204376
6027,2019,241.57142857142856,499.0,13273.92857142857,,8725.324245698612,0.0250117663366135,0.1873357953003886,,2,5.49129621781598,
6027,2020,188.30714285714288,409.0,14053.0,748531.676923077,7003.679142075716,-0.0339299882056961,0.2257039205314941,74.71538461538462,2,5.243370790504688,13.525870138432758
6027,2021,152.81428571428572,331.0,14002.857142857143,6703931.823529412,8362.697461109481,0.0298656605478126,0.2376144507189072,498.2352941176471,2,5.035745937766358,15.71820490073726
6027,2022,119.42142857142858,253.0,14136.76923076923,6119977.619047619,9910.512800740284,-0.151347296716336,0.1502583230207062,523.952380952381,2,4.790997495206497,15.627069160862735
6027,2023,152.1142857142857,398.0,13797.642857142857,1719213.6973684211,10273.646878440006,-0.220836657084434,0.0585366137990293,163.64473684210526,2,5.031184608005437,14.357378173231796
6029,2014,299.36875000000003,23325.0,544309.4375,142098.07552252672,4426.327832563631,0.030789603457861,0.2886720572712696,28.852949372967952,11,5.705010886515979,11.864279808240854
6029,2015,310.95625,18336.0,386117.5625,173113.27882887644,4636.31526637604,0.0662794207310309,0.3264392897266288,34.64929711446993,11,5.742862953618153,12.061707226663932
6029,2016,268.6642857142857,23885.0,579170.4285714285,177376.74019409623,4790.065885526151,0.0319246300248297,0.3535032759990315,35.253740396279824,12,5.597177799108953,12.086036862935524
6029,2017,279.31428571428575,25478.0,584213.5,345990.19973394147,5034.35903880985,0.0098178844986012,0.3432844558063404,68.60395286963131,12,5.635911422673977,12.754168619421437
6029,2018,247.77142857142857,23314.0,589895.4285714285,646254.6310873916,5490.858496715356,0.0309533511053595,0.3699488482240131,111.25083388925952,13,5.516534517339202,13.378950418248271
6029,2019,260.10714285714283,25021.0,594647.8571428572,49992.47789884615,5811.723020890481,0.0474967652797209,0.3817128713330382,8.497961604032318,12,5.564930832118112,10.819647833878905
6029,2020,216.40714285714284,21287.0,598298.0714285715,55296.25834907003,6181.285594073149,0.0304155350920374,0.3792084198985737,7.871329901440878,12,5.3817718299759925,10.920478608506906
6029,2021,198.43571428571428,19984.0,604783.2142857143,523111.1380156076,6343.801419015018,0.0274070401855343,0.3716152820849434,61.34960981047938,12,5.295491950244516,13.167551133095625
6029,2022,201.52142857142857,20456.0,608914.4285714285,349360.6172276098,6611.117807553738,-0.0294613125142552,0.384799622638921,44.99529378208785,13,5.310845701053862,12.763862817263709
6029,2023,225.04285714285712,21262.0,607371.1428571428,558014.754447617,6908.215103964151,-0.0113550433587443,0.3856448005929591,75.55106523171536,13,5.420724614669624,13.232142474741973
6031,2014,275.23125,3637.0,100042.0,,7216.671237296338,0.0513139998612686,0.4755066362219656,,2,5.621238377225298,
6031,2015,274.3125,2690.0,69115.4375,,6891.564420624973,0.1664674876653099,0.4133614052336873,,2,5.617906816130499,
6031,2016,335.34285714285716,3891.0,104541.15384615384,,5424.352936120839,0.2008004075970057,0.4633334551892255,,1,5.818131047863949,
6031,2017,316.2,3670.0,100939.42857142857,,5966.792880900461,0.1978130607473948,0.4898028542404066,,1,5.7595324897606925,
6031,2018,268.90714285714284,3265.0,106046.30769230767,,6328.047954993988,0.1227472418989591,0.478923886670806,,1,5.598077984502015,
6031,2019,285.7714285714286,3573.0,107389.6153846154,,6842.432657477537,0.1476182610100728,0.4819743144624254,,1,5.658685482324387,
6031,2020,244.5,3061.0,107494.15384615384,,6408.600004049566,0.0831631429401282,0.506282769350056,,1,5.503296947234575,
6031,2021,236.62857142857143,3002.0,103631.35714285714,,6502.807174546355,0.1761633511171356,0.4577592005718188,,1,5.470708830379274,
6031,2022,255.05,3296.0,108058.46153846152,,7900.594976060269,0.0677860485068195,0.4904535191502978,,1,5.54537273790856,
6031,2023,196.59285714285716,3031.0,107895.46153846152,,9169.99790604975,0.1013290365031691,0.4327093924057069,,1,5.286208636597947,
6033,2014,290.20625,2718.0,48383.13333333333,515783.9598540146,12309.450831809076,-0.0334712418176862,0.3776107054895754,140.65693430656935,2,5.674031779004294,13.153445213132626
6033,2015,287.14375,2067.0,35609.6,240271.875,12059.212481426448,0.0637166959245652,0.3828440033665605,67.54440789473684,2,5.663459487555476,12.389530535619498
6033,2016,369.0214285714286,3076.0,49535.38461538462,281656.94567062816,14061.361332429226,0.0244604216790967,0.4321988641414894,71.1018675721562,2,5.913560919019173,12.548448655075752
6033,2017,282.65714285714284,2308.0,49567.0,339506.19848771265,14528.294693415304,0.0238820988086302,0.4391366037945762,81.73156899810964,2,5.647766265395029,12.73525042895997
6033,2018,296.89285714285717,2487.0,49701.692307692305,341811.7773722628,15561.423444379829,0.0370771468350463,0.4436688876607954,76.6587591240876,2,5.696733882066408,12.742018431563695
6033,2019,312.42142857142863,2646.0,49666.769230769234,450226.16519823787,16026.554727928493,0.000909273066129,0.3961994482155706,92.01762114537443,2,5.747548702094473,13.017507545923657
6033,2020,200.42857142857144,1853.0,52287.692307692305,328469.83714285714,19840.269738545172,0.0203327591204818,0.3381465395759508,46.855714285714285,2,5.305434834316901,12.702203337145166
6033,2021,183.87142857142857,1728.0,52475.307692307695,479803.69469835464,21058.54296718286,-0.044838232590396,0.3242989216342239,63.23034734917733,2,5.219660602772311,13.081134414038392
6033,2022,186.2642857142857,1772.0,52095.769230769234,524222.16789667896,22185.399781369564,-0.009268749932176,0.3497929330843961,72.00184501845018,2,5.23252091168635,13.16967276556912
6033,2023,195.27142857142857,2122.0,51763.0,431217.5165467626,23794.853036919412,-0.0080741480056876,0.3182522839618277,56.692086330935254,2,5.279498540874589,12.974370239553748
6035,2014,235.55625,836.0,26414.266666666663,,8544.11009414226,0.1880343464891724,0.2300543155043485,,1,5.466186023203491,
6035,2015,245.6625,640.0,18710.466666666667,,9114.224993148808,0.1837817839298958,0.2186331173942974,,1,5.508021005495544,
6035,2016,241.7357142857143,734.0,23565.285714285714,,10095.442834138486,0.2204996117461981,0.2317273608757568,,1,5.491973255947312,
6035,2017,245.40714285714284,737.0,23748.214285714286,,10583.53535031847,0.1732144559575489,0.2219787547115643,,1,5.50698522010747,
6035,2018,211.15,681.0,24509.0,,11118.035947712418,0.1005810016579618,0.2000443753391403,,1,5.357293571648334,
6035,2019,196.58571428571432,632.0,24532.153846153848,,11211.207249342298,0.07089884577528,0.2136911417898725,,1,5.286172486575349,
6035,2020,134.9,439.0,25872.846153846152,,13279.110127826942,0.0658911954798193,0.1935080726563692,,1,4.911919321157098,
6035,2021,146.11428571428573,491.0,25371.30769230769,,12966.354736539017,-0.0298116113296462,0.1710902830251602,,1,4.991209738556727,
6035,2022,170.0,567.0,23658.153846153848,,15213.19499841722,-0.0965592667122812,0.1565473148471265,,1,5.14166355650266,
6035,2023,115.53571428571428,511.0,22701.69230769231,,16666.767490428123,-0.1153669680321067,0.1667743781450186,,1,4.758197786418116,
6037,2014,248.08125,264853.0,6584971.9375,185832.4485919324,6986.4381282167515,0.0465041898282237,0.1699235547188833,13.049514236120109,90,5.517779148459621,12.132606113873754
6037,2015,248.03749999999997,206724.0,4919866.5,208022.5970459375,7809.707248752635,0.054649164038177,0.1999060586273895,13.604675079360916,87,5.517603487534942,12.24540679958503
6037,2016,308.3,251958.0,7284602.0,211222.39726245584,8205.47219154813,0.045801627321068,0.1982112931301096,13.98131003932109,90,5.734311679691024,12.260671607171005
6037,2017,296.99285714285713,247747.0,7308484.857142857,211330.6134221257,8208.577550823848,0.0555108845579727,0.2045917378667722,14.156625566927945,90,5.697069516898864,12.261183806337028
6037,2018,277.45,236865.0,7316756.571428572,235815.18764075497,8815.447069756952,0.0609140477993918,0.2189730050357851,14.408339361107265,88,5.629238510035678,12.370807914605088
6037,2019,279.09285714285716,241813.0,7309611.214285715,223536.97319937585,9245.07390323764,0.0466352318381612,0.2048316812130986,13.373926651883892,88,5.635121180844357,12.31733658106203
6037,2020,212.62857142857143,187755.0,7321511.785714285,245606.62103946897,10020.582026428912,0.0139309683284642,0.2108190674762539,11.235159173388992,86,5.364238859510502,12.411490505064693
6037,2021,216.8928571428571,193727.0,7217201.642857143,297061.83225032955,11346.95433550065,0.0090589682767162,0.1981186091668065,11.522338250101209,86,5.384003460976649,12.601698951808354
6037,2022,237.52142857142857,212685.0,7184688.642857143,318184.294835814,11920.741939136082,0.0095085572293729,0.2040997182433645,13.423798562058527,84,5.474459153552031,12.67038918022842
6037,2023,222.32142857142856,236881.0,7159819.642857143,413847.8087158696,12206.714755311776,0.0116305521232656,0.2053679303297833,17.388665782782187,83,5.408612117392094,12.93325598976855
6039,2014,233.56875,3812.0,103122.6,238319.80381861576,5205.442204034823,0.0431196736374132,0.6050365497637294,58.006682577565634,2,5.457748721890645,12.381372960235687
6039,2015,235.46875,2881.0,73831.13333333333,270801.1123959297,6394.198584581108,0.143554976534303,0.7139158143169982,68.68131359851989,2,5.4658160638947955,12.509143620565643
6039,2016,235.15,3297.0,107606.84615384616,231192.18563106796,6732.788342135918,0.056371326803735,0.6524673461809153,58.662135922330094,2,5.4644671963421265,12.35100894143193
6039,2017,249.75,3511.0,108719.30769230767,221556.07822030855,6843.288781017611,0.0007579669220233,0.6437671708952258,53.132041621815574,2,5.524456426842045,12.308435524753301
6039,2018,243.94285714285712,3535.0,105341.78571428572,259100.63379233345,7940.547726313628,0.0386153900518666,0.6723820036518796,51.62634908820245,2,5.501024947189342,12.464975672174218
6039,2019,222.8571428571429,3316.0,110227.84615384616,257544.82439382808,7979.477684821581,0.1332232804276347,0.6795956745841973,49.6017634092579,2,5.411008093300707,12.45895294206412
6039,2020,210.92142857142855,3134.0,109944.23076923077,298045.5164790997,9384.409185248933,0.0349308966816181,0.6393765415150408,44.312700964630224,2,5.356215586029374,12.605004848873344
6039,2021,212.8857142857143,3256.0,112080.76923076923,321504.1613445378,9205.50400615962,0.0089071280556395,0.5983952998502494,38.58025210084033,2,5.365441826974961,12.680768876479744
6039,2022,235.62142857142857,3630.0,113181.6153846154,311858.06319702603,10044.388425074289,0.2430343042641002,0.7298299855153063,42.29131463332207,2,5.4664615162150705,12.650306644212817
6039,2023,207.17142857142855,4441.0,110448.0,506517.5342837746,10928.030113952604,0.0230032941745255,0.616484100121523,54.8316361167685,2,5.338361916079095,13.135316194861737
6041,2014,94.40625,3629.0,184816.93333333332,70535.30133285302,6431.360841503671,0.0375574454438598,0.0313796519315617,11.91228386167147,3,4.558144089935151,11.163882768801134
6041,2015,103.64375,3094.0,140238.86666666667,60692.316656769595,6377.502885935355,0.0840633263807241,0.1123566881655059,10.30374109263658,3,4.650561724222716,11.01358886648432
6041,2016,184.57857142857145,3717.0,203167.61538461535,66695.44998465787,6850.314260951781,0.0673431133383399,0.0622510685640963,10.494323412089598,3,5.223478358021557,11.107907006868965
6041,2017,173.18571428571428,3492.0,202995.15384615384,70686.0272811344,7241.377897429419,0.0620676444149741,0.1345712396164435,10.886251541307027,3,5.160122053510905,11.16601734538974
6041,2018,165.8642857142857,3403.0,192979.42857142855,67432.40128598567,7223.090633022353,0.0589141097597934,0.1379457188614805,10.009206488382288,3,5.117180821635792,11.11889574218844
6041,2019,149.67142857142858,3177.0,203646.61538461535,79383.95597790774,7657.880325942177,0.02375300023008,0.1302743593168719,11.691845354126055,3,5.015101496227255,11.282064157972284
6041,2020,117.45,2553.0,194991.64285714287,135480.3723432876,8837.38209641472,0.0006990693608871,0.1229458521583815,14.854721549636803,3,4.774490930604794,11.816589436370275
6041,2021,124.09285714285714,2693.0,205200.84615384616,160265.2186118054,12780.034374904171,-0.0183822688555749,0.1124751222252103,12.271486252643722,3,4.82905631866336,11.984591577847707
6041,2022,146.0,3208.0,203581.7692307692,142671.60061122727,12293.003035174765,-0.0136886306299723,0.1063487134338062,11.53015924079138,3,4.990432586778736,11.868307778100206
6041,2023,118.52142857142856,3393.0,202086.61538461535,128809.79885744653,12614.675652818798,-0.0109711071336976,0.1076256466692703,10.33678756476684,3,4.783495673885269,11.766099931198761
6043,2014,175.81875000000002,546.0,14293.125,,2110.2402471113146,-0.172915171691743,0.3081634864514636,,1,5.175125196616623,
6043,2015,199.6,462.0,11737.466666666667,,1991.8383613845665,-0.086198963392118,0.3196376840573274,,1,5.301312875527835,
6043,2016,213.22142857142856,468.0,13590.57142857143,,1984.743541335453,-0.049432912599599,0.3467019564090303,,1,5.367010193025986,
6043,2017,221.1071428571429,489.0,13570.142857142857,,2306.990211073723,-0.0614321301207672,0.4075163551569392,,1,5.403159890928685,
6043,2018,211.97857142857143,472.0,13489.357142857143,,2408.989230467985,0.0234687391454263,0.3886978984074695,,1,5.361191557026811,
6043,2019,290.8285714285714,645.0,14047.615384615385,,2431.004665333714,-0.0091395815505077,0.3497676192139434,,1,5.676166545718176,
6043,2020,249.93571428571428,556.0,13943.53846153846,,2901.665629214649,-0.1542161960531546,0.275648505875702,,1,5.525196787944261,
6043,2021,200.54285714285712,464.0,13111.42857142857,,3651.5250853026664,-0.3423336926731607,0.298958781368643,,1,5.306002049306583,
6043,2022,185.20714285714288,438.0,13034.357142857143,147782.62561576354,3970.8634017207146,-0.4029865969784685,0.2813887220795237,30.822660098522167,1,5.22685972531634,11.903504493914767
6043,2023,204.46428571428572,563.0,13602.46153846154,120080.66666666669,3717.8,-0.2843534659555123,0.4822719534374337,25.50574712643678,1,5.32527222668809,11.69592734584682
6045,2014,196.8375,2410.0,63207.933333333334,325309.6319018405,9500.218579234972,0.0772198150726614,0.3005478066581811,65.17638036809817,3,5.287445986659401,12.69253579530221
6045,2015,164.95625,1553.0,46979.4,1358064.3567251463,9899.778540370024,0.072634620232586,0.3233250712125311,293.90058479532166,3,5.1117241994031595,14.121571713133532
6045,2016,195.45,2077.0,66739.61538461539,680428.5158730159,11396.755538816024,0.072342710523845,0.3234480122432684,141.0079365079365,3,5.280407946004469,13.43047951874081
6045,2017,204.25714285714284,2189.0,67109.69230769231,,11349.923605838185,0.0789223988683993,0.35397719610111,,3,5.324263548492622,
6045,2018,221.3642857142857,2373.0,67212.23076923077,,13346.921034149767,0.0477215648904902,0.3598434021687333,,3,5.404316963664083,
6045,2019,211.03571428571428,2347.0,66911.07692307692,,13234.740295265296,0.0174593917969444,0.339068686574699,,3,5.356754724095471,
6045,2020,176.60714285714286,2087.0,70286.23076923077,1296478.741935484,13126.635542168677,0.0434669525263153,0.3384448856391301,167.752688172043,3,5.179574048539535,14.0751632586444
6045,2021,140.05,1702.0,70220.23076923077,491336.1655450875,12939.981958032044,0.0487024232510101,0.3242089676753664,59.35397039030955,3,4.949114437448006,13.104885862649759
6045,2022,157.87857142857143,1922.0,69425.84615384616,537842.6131953428,15920.668606877536,-0.0429951358292132,0.3060298956449335,75.59896507115135,3,5.068140208744426,13.195323115094737
6045,2023,146.7357142857143,2150.0,68974.07692307692,512513.63603818615,17721.011181713155,-0.0065478605173715,0.2936153306440792,62.394988066825775,3,4.995424963190019,13.147084547710215
6047,2014,265.5,6462.0,161787.8125,341368.77393310267,6173.175517270149,-0.0051235241429828,0.2782396933949844,100.26528258362168,3,5.585374243605899,12.74072154978472
6047,2015,314.45625,5909.0,117017.75,1668719.1055276382,6944.707990881904,0.120039536267669,0.4572317969570861,479.60804020100505,3,5.754020003586149,14.32756748667968
6047,2016,386.6071428571428,8744.0,173994.7857142857,1753890.301020408,6697.889856597303,0.0865051540189185,0.453213237213706,482.0408163265306,3,5.95999230827081,14.377347477941699
6047,2017,421.0142857142857,9575.0,176498.2142857143,1629939.53125,6767.245977906287,0.0974187785449552,0.3986020498930429,432.4508928571428,3,6.0450391658665525,14.304054088221687
6047,2018,412.0142857142857,9732.0,179224.5,1821579.3653846155,7052.893803168221,0.1104231351507975,0.4374437480070634,443.0673076923077,3,6.023482182470038,14.41521501489921
6047,2019,374.5285714285714,9053.0,182047.35714285713,1729613.2986425338,7447.531203117389,0.0930559288902032,0.3926292281612796,411.2579185520362,3,5.9283345573337245,14.363408992855652
6047,2020,286.0642857142857,7202.0,185393.92857142855,1511776.7248062016,8477.621174578335,0.0869103616115085,0.3506354833265959,302.05426356589146,3,5.6597061827129895,14.228796817511663
6047,2021,306.0,7994.0,194784.6923076923,2659719.1910828026,8538.686262882382,0.0995600482548936,0.3609891679906684,454.43949044585986,3,5.726847747587197,14.793731483902633
6047,2022,303.40714285714284,7986.0,192306.2142857143,1998990.729357798,7700.65345467397,0.0859571051466016,0.3452982751641633,386.1697247706422,3,5.718366091077344,14.508153476084182
6047,2023,233.55,8117.0,194090.0,1781718.1264822134,8321.482111870038,0.1361620027127531,0.3307136369109565,359.90513833992094,3,5.457668784774467,14.393089257576676
6049,2014,156.03125,208.0,7958.0,,800.9173103134939,-0.2887381470111026,0.5813017954556003,,1,5.05644483012755,
6049,2015,197.63125,217.0,6688.4,,927.6122295860948,-0.03470937224606,0.5079155062256658,,1,5.291450090692852,
6049,2016,156.20714285714286,253.0,6659.714285714285,,1210.586312018901,-0.1440710615929609,0.4267677212902316,,1,5.057564316985368,
6049,2017,151.5,241.0,6969.846153846154,,1263.7737432241777,-0.0722028526907758,0.487086264811629,,1,5.0271645960474665,
6049,2018,138.14285714285714,226.0,6666.846153846154,,1602.0820088481075,0.0025502663579224,0.4460423631019429,,1,4.935501154587222,
6049,2019,159.37857142857143,245.0,7114.0,,1739.6235322119962,0.1173499971640024,0.6185775914845538,,1,5.077537091922896,
6049,2020,157.04285714285714,261.0,6498.142857142857,,1678.4933906414726,0.1626084214133517,0.6347118427842217,,1,5.062866243985552,
6049,2021,101.71428571428572,173.0,6607.307692307692,,2037.8639936211416,0.0332517082793051,0.5170925373238211,,1,4.6319512086657335,
6049,2022,112.32142857142856,187.0,6818.076923076923,126590.4724919094,2340.760935910478,-0.1505188201137028,0.5126509396101199,17.86084142394822,1,4.7302282814079915,11.748720428539757
6049,2023,130.37142857142857,244.0,6412.714285714285,135206.09584664536,2347.4322165520302,-0.0121272768674067,0.585451956629701,18.616613418530353,1,4.878028643833713,11.81456292528658
6051,2014,71.325,105.0,11207.2,98929.83275261323,48493.35952177626,-0.0260926328753141,0.1226774095609832,13.423344947735192,1,4.281169850862199,11.502176225876234
6051,2015,49.0375,58.0,9401.0,,51569.02906448683,0.0378118784182652,0.1856292308305531,,1,3.912772724318692,
6051,2016,92.55714285714284,99.0,11041.53846153846,92091.19703703704,44528.33667621777,0.0820285437960278,0.212047676758358,14.001481481481482,1,4.538572403168694,11.430545495929328
