county,year,medi_cal_enrollment,ffs_avg,ffs_share,dual_avg,dual_share,county_upper,fips5
Lassen,2016,2614.6388888888887,656.9166666666666,0.25124565746278965,996.75,0.38121899136273335,LASSEN,06035
Lassen,2017,2682.4166666666665,628.5,0.23430364410202245,1011.6666666666666,0.3771474727391345,LASSEN,06035
Lassen,2018,2643.8888888888887,611.8333333333334,0.23141416263920994,1005.1666666666666,0.38018491279680605,LASSEN,06035
Lassen,2019,2551.4444444444443,608.9166666666666,0.2386556634586073,1022.9166666666666,0.4009166920698515,LASSEN,06035
Lassen,2020,2639.027777777778,556.75,0.21096784379769484,1056.8333333333333,0.4004631335192884,LASSEN,06035
Lassen,2021,2907.9166666666665,675.25,0.2322109184696948,1184.9166666666667,0.40747958160194875,LASSEN,06035
Lassen,2022,3150.972222222222,787.1666666666666,0.2498170758584211,1261.5,0.4003526248512364,LASSEN,06035
Lassen,2023,3260.5555555555557,714.5833333333334,0.2191599931845289,1329.6666666666667,0.4078037144317601,LASSEN,06035
Lassen,2024,3126.8055555555557,504.25,0.16126682361302358,1354.3333333333333,0.4331364100741793,LASSEN,06035
Lassen,2025,2999.6666666666665,341.75,0.11392932548060897,1327.25,0.44246582953661523,LASSEN,06035
Los Angeles,2010,396956.94444444444,1107233.9166666667,2.7893048154536775,373942.9166666667,0.9420238690873975,LOS ANGELES,06037
Los Angeles,2011,402618.56944444444,1053749.5,2.617240187043589,383808.3333333333,0.9532802569512218,LOS ANGELES,06037
Los Angeles,2012,401712.84722222225,921181.25,2.2931336559679774,389880.8333333333,0.9705460903959001,LOS ANGELES,06037
Los Angeles,2013,392815.82278481015,904664.9166666666,2.30302565271729,396732.1666666667,1.009969923955945,LOS ANGELES,06037
Los Angeles,2014,350551.5508474576,1234800.9166666667,3.522451729799906,421199.0,1.2015322681692673,LOS ANGELES,06037
Los Angeles,2015,317486.09722222225,1083225.6666666667,3.4118837837124887,444046.1666666667,1.3986318473525459,LOS ANGELES,06037
Los Angeles,2016,342478.97222222225,1073216.0833333333,3.1336700071529124,461365.5833333333,1.3471355053996419,LOS ANGELES,06037
Los Angeles,2017,331916.8611111111,872542.5833333334,2.6287986106293184,467084.6666666667,1.4072339232875166,LOS ANGELES,06037
Los Angeles,2018,327014.1458333333,799921.8333333334,2.4461383200866886,466537.1666666667,1.4266574477314597,LOS ANGELES,06037
Los Angeles,2019,306066.1677852349,762432.0833333334,2.4910694600793906,461455.0,1.5076968596012894,LOS ANGELES,06037
Los Angeles,2020,265018.6358381503,747393.4166666666,2.820154191432439,468380.75,1.7673502413092381,LOS ANGELES,06037
Los Angeles,2021,275478.3722222222,822250.0833333334,2.984808123775476,492956.0833333333,1.7894547559460556,LOS ANGELES,06037
Los Angeles,2022,303050.36363636365,846622.5,2.793669309091738,516354.0833333333,1.703855679754,LOS ANGELES,06037
Los Angeles,2023,416594.5230769231,616099.9166666666,1.478895862855368,536489.6666666666,1.2877981753197585,LOS ANGELES,06037
Los Angeles,2024,332156.2133333333,283024.6666666667,0.8520830118647789,535517.6666666666,1.6122464225266537,LOS ANGELES,06037
Los Angeles,2025,254421.44559585492,200451.25,0.7878708869472196,548778.5833333334,2.1569666898483897,LOS ANGELES,06037
Madera,2010,21593.666666666668,43003.833333333336,1.9915021379725537,4341.666666666667,0.2010620397956191,MADERA,06039
Madera,2011,12734.232558139534,22709.833333333332,1.7833688233389093,4463.583333333333,0.35051844019294875,MADERA,06039
Madera,2012,11478.645833333334,15940.833333333334,1.3887381460138846,4491.166666666667,0.3912627614683062,MADERA,06039
Madera,2013,12415.9375,15646.5,1.2601948100979083,4507.333333333333,0.3630280301695569,MADERA,06039
Madera,2014,15485.979166666666,18996.083333333332,1.2266633661901154,4714.166666666667,0.30441514972549094,MADERA,06039
Madera,2015,17271.583333333332,16957.416666666668,0.981810198833344,4942.25,0.28614921426813794,MADERA,06039
Madera,2016,17551.833333333332,15847.666666666666,0.9029066289371481,5013.25,0.2856254332405922,MADERA,06039
Madera,2017,17664.625,15145.416666666666,0.8573868206467257,5149.0,0.2914865161304019,MADERA,06039
Madera,2018,17764.416666666668,14708.416666666666,0.8279707092361602,5225.833333333333,0.2941742153086929,MADERA,06039
Madera,2019,17787.625,14501.833333333334,0.8152765382299961,5282.666666666667,0.2969854978765668,MADERA,06039
Madera,2020,18272.958333333332,14039.416666666666,0.7683165697946192,5420.333333333333,0.29663140660949355,MADERA,06039
Madera,2021,26207.5,14459.75,0.5517409138605361,5900.5,0.22514547362396262,MADERA,06039
Madera,2022,20172.92,13823.833333333334,0.6852668494860107,6365.666666666667,0.3155550444192842,MADERA,06039
Madera,2023,17536.383333333335,9880.583333333334,0.5634333571251389,6789.75,0.38718074707536615,MADERA,06039
Madera,2024,14066.152777777777,5643.5,0.4012113396717692,6889.166666666667,0.4897690772668433,MADERA,06039
Madera,2025,13951.208333333334,4228.5,0.3030920260789836,7160.5,0.513253033638066,MADERA,06039
Marin,2010,7356.25,21025.166666666668,2.858136505239309,4443.666666666667,0.6040668365902011,MARIN,06041
Marin,2011,7639.055555555556,13557.583333333334,1.774772186788652,4542.583333333333,0.5946524803095204,MARIN,06041
