county,year,discharges_total.1,total_operating_revenue,total_operating_expenses,net_patient_revenue,patient_days_total_total,outpatient_visits_total_emergency_svcs.__(incl._psych_er),net_patient_revenue_total_medi-cal_-_traditional,net_patient_revenue_total_medi-cal_-_managed_care,outpatient_visits_total_emergency_svcs._(incl._psych_er),n_hospitals,cost_per_discharge,operating_margin,total_medi_cal_rev,medi_cal_rev_share
SOLANO,2017,33469.0,722307721.0,697042533.0,717540468.0,164609.0,0.0,47825202.0,172310530.0,202981.0,6,20826.51208581075,0.03497842715154917,220135732.0,0.30679207907755246
SOLANO,2018,31782.0,740922311.0,745457970.0,734123249.0,158320.0,0.0,48306113.0,179916894.0,207185.0,6,23455.351142155938,-0.006121639114738441,228223007.0,0.310878326372143
SOLANO,2019,31541.0,762418665.0,752706829.0,753472112.0,156317.0,0.0,43615369.0,169931002.0,205192.0,6,23864.39329761263,0.012738192866776157,213546371.0,0.28341642324779237
SOLANO,2020,34009.0,846154729.0,820342719.0,827146136.0,167209.0,0.0,72446030.0,188153820.0,195510.0,6,24121.34196830251,0.030505070899391026,260599850.0,0.31505901878504333
SOLANO,2021,31115.0,828872082.0,826610512.0,756335705.0,151707.0,0.0,44343160.0,183594252.0,154961.0,6,26566.302812148482,0.002728490980831467,227937412.0,0.3013706882977315
SOLANO,2022,29880.0,1801600521.0,1837153147.0,1696160407.0,167532.0,0.0,108514088.0,263526464.0,165564.0,6,61484.375736278445,-0.01973391192197596,372040552.0,0.21934278766595453
SOLANO,2023,29886.0,1896035154.0,1889649743.0,1794902538.0,170096.0,0.0,91387756.0,320982450.0,186066.0,6,63228.59342166901,0.0033677703636079315,412370206.0,0.22974517962378635
SOLANO,2024,30783.0,2008478665.0,1968123329.0,1888882796.0,171777.0,0.0,80839908.0,377427080.0,190187.0,6,63935.39710229672,0.020092489257285687,458266988.0,0.24261271740652773
SONOMA,2013,30072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
SONOMA,2014,29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,0.0,
SONOMA,2015,30572.0,682255965.0,671452125.0,673637973.0,140243.0,129998.0,53850907.0,66107394.0,0.0,7,21962.976743425355,0.01583546433338989,119958301.0,0.17807532503812698
SONOMA,2016,32739.0,859569608.0,801491812.0,850513124.0,156331.0,0.0,64487099.0,106023626.0,144101.0,6,24481.2551391307,0.06756613479521718,170510725.0,0.20047982822190996
SONOMA,2017,33493.0,945353459.0,883344417.0,932221993.0,162291.0,0.0,65425621.0,136618221.0,153390.0,7,26374.001044994475,0.06559349988055632,202043842.0,0.21673361443640604
SONOMA,2018,35199.0,1041129401.0,945803555.0,1026708997.0,168185.0,0.0,43177893.0,207548640.0,156533.0,7,26870.182533594703,0.0915600365415096,250726533.0,0.24420408677883632
SONOMA,2019,34449.0,1081510389.0,1018622286.0,1063217345.0,179530.0,0.0,78776417.0,166225213.0,166678.0,8,29568.994339458328,0.05814840397247446,245001630.0,0.2304341921735673
SONOMA,2020,35039.0,1114238241.0,1027874491.0,1097480476.0,174775.0,0.0,51895949.0,225451559.0,151084.0,7,29335.15485601758,0.07750923170837394,277347508.0,0.2527129311774654
SONOMA,2021,36524.0,1170343793.0,1101479497.0,1117534385.0,176119.0,0.0,75205623.0,199304498.0,136503.0,8,30157.690751286824,0.05884108277575152,274510121.0,0.2456390825057253
SONOMA,2022,31351.0,1521259945.0,1496629521.0,1448788851.0,175806.0,0.0,105070007.0,208563534.0,118995.0,7,47737.85592166119,0.016190805575966177,313633541.0,0.2164798140070723
SONOMA,2023,34467.0,1760021448.0,1745099900.0,1673297619.0,214413.0,0.0,74293300.0,239091737.0,136819.0,9,50631.03548321583,0.008478048956139767,313385037.0,0.18728589190683598
SONOMA,2024,36472.0,1874855602.0,1937879595.0,1780766801.0,210068.0,0.0,69842759.0,238729757.0,164157.0,8,53133.35147510419,-0.03361538506366529,308572516.0,0.17328069898131485
STANISLAUS,2013,53820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,
STANISLAUS,2014,53088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,0.0,
STANISLAUS,2015,52444.0,1368924349.0,1292774400.0,1339879404.0,335258.0,217975.0,182953368.0,154781342.0,0.0,8,24650.56822515445,0.05562758019143102,337734710.0,0.2520635133219795
STANISLAUS,2016,54214.0,1466993439.0,1382901978.0,1444178550.0,320979.0,0.0,194843399.0,227939354.0,240508.0,7,25508.207806101746,0.05732231567260609,422782753.0,0.2927496416561512
STANISLAUS,2017,54866.0,1588232773.0,1459736057.0,1565456292.0,317241.0,0.0,192856817.0,309432115.0,241703.0,8,26605.476196551597,0.08090546813064661,502288932.0,0.32085784481295504
STANISLAUS,2018,56860.0,1670011964.0,1492091894.0,1653348575.0,319619.0,0.0,115067551.0,379548344.0,253844.0,8,26241.50358775941,0.10653820082453014,494615895.0,0.2991600818357375
STANISLAUS,2019,56684.0,1868659228.0,1623854947.0,1851780406.0,324140.0,0.0,315388703.0,308793924.0,241276.0,8,28647.501005574766,0.13100530975998798,624182627.0,0.3370716230593921
STANISLAUS,2020,57154.0,1847243229.0,1672132080.0,1832114693.0,328702.0,0.0,150766617.0,380389376.0,236353.0,8,29256.606361759455,0.09479593496455577,531155993.0,0.289914160412227
STANISLAUS,2021,59422.0,1836632037.0,1721610807.0,1753236304.0,328134.0,0.0,156490786.0,368659756.0,193924.0,8,28972.616320554676,0.06262616990384122,525150542.0,0.2995320943342729
STANISLAUS,2022,54275.0,2016627408.0,1801872500.0,2009521599.0,349059.0,0.0,172027132.0,421503859.0,204859.0,8,33198.940580377704,0.10649211011814236,593530991.0,0.2953593488596288
STANISLAUS,2023,53998.0,2038701531.0,1845354576.0,1981051481.0,337497.0,0.0,160275013.0,419852332.0,232902.0,8,34174.498611059666,0.09483828410388337,580127345.0,0.29283809661885307
STANISLAUS,2024,56126.0,2102290324.0,1954440726.0,2066869520.0,343330.0,0.0,113468066.0,445506266.0,227660.0,8,34822.376901970565,0.07032786875919617,558974332.0,0.27044490549166356
SUTTER,2013,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,0.0,
SUTTER,2014,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,0.0,
SUTTER,2015,1287.0,30664565.0,28647384.0,28853087.0,9333.0,0.0,305764.0,549048.0,0.0,3,22259.039627039627,0.06578214952666049,854812.0,0.029626361990313203
SUTTER,2016,1346.0,34007281.0,32051208.0,32606849.0,10183.0,0.0,67179.0,1350390.0,0.0,3,23812.190193164934,0.057519241247190565,1417569.0,0.04347457799433487
SUTTER,2017,1392.0,32808063.0,33889359.0,32311029.0,10009.0,0.0,151591.0,1380807.0,0.0,3,24345.803879310344,-0.032958239564463164,1532398.0,0.04742646852874911
SUTTER,2018,1358.0,34620045.0,33759382.0,34358177.0,10345.0,0.0,291247.0,602793.0,0.0,3,24859.633284241532,0.024860250759350545,894040.0,0.02602117103011606
SUTTER,2019,1234.0,45070218.0,57774348.0,35486059.0,10758.0,0.0,109278.0,2260041.0,0.0,3,46818.7585089141,-0.28187416355518846,2369319.0,0.06676760020040547
SUTTER,2020,1251.0,50158877.0,50922715.0,39622973.0,10833.0,0.0,69442.0,407221.0,0.0,3,40705.60751398881,-0.01522837124124609,476663.0,0.012029965545493015
SUTTER,2021,1122.0,52661292.0,52217246.0,38684059.0,9398.0,0.0,26683.0,385198.0,0.0,3,46539.43493761141,0.00843211366709347,411881.0,0.010647305651146898
SUTTER,2022,1071.0,60973285.0,62457273.0,45095779.0,11932.0,0.0,1447.0,689031.0,0.0,4,58316.78151260504,-0.024338331123212403,690478.0,0.015311366502838325
SUTTER,2023,1116.0,59104748.0,60344564.0,43950557.0,13633.0,0.0,44171.0,1548841.0,0.0,4,54072.189964157704,-0.020976588885887815,1593012.0,0.03624554746826075
SUTTER,2024,991.0,65713771.0,68440929.0,49536604.0,13650.0,0.0,143960.0,2460614.0,0.0,4,69062.49142280525,-0.04150055549239443,2604574.0,0.052578775888633786
TEHAMA,2013,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TEHAMA,2014,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TEHAMA,2015,3058.0,77550569.0,77482934.0,74872483.0,8165.0,27255.0,8919156.0,5160950.0,0.0,1,25337.780902550687,0.0008721406028626302,14080106.0,0.18805448191159896
TEHAMA,2016,3510.0,94394220.0,81071533.0,93372190.0,8982.0,0.0,18899562.0,8956630.0,32737.0,1,23097.30284900285,0.14113880065961665,27856192.0,0.29833499674796105
TEHAMA,2017,2943.0,96794252.0,87296811.0,95693235.0,8561.0,0.0,14332826.0,10852533.0,30813.0,1,29662.5249745158,0.09811988629242158,25185359.0,0.26318850021111734
TEHAMA,2018,2945.0,97849518.0,95021275.0,97227071.0,10932.0,0.0,8754651.0,13773067.0,31326.0,2,32265.288624787776,0.028904005434140206,22527718.0,0.23170211514445396
TEHAMA,2019,3863.0,113827450.0,102485722.0,112744154.0,13508.0,0.0,17542497.0,17198456.0,30185.0,2,26530.085943567177,0.09963965633948578,34740953.0,0.3081397284687595
TEHAMA,2020,4322.0,137466943.0,128454437.0,136868881.0,14988.0,0.0,17448605.0,18832233.0,30662.0,2,29721.06362795002,0.0655612600623555,36280838.0,0.26507733339326417
TEHAMA,2021,3486.0,150506321.0,140765777.0,145771064.0,13943.0,0.0,8717895.0,31373533.0,27685.0,2,40380.31468732071,0.06471850441417673,40091428.0,0.27503008415991254
TEHAMA,2022,3587.0,167623385.0,148936318.0,163784921.0,15706.0,0.0,9235049.0,35102527.0,24907.0,2,41521.1368831893,0.11148245813076738,44337576.0,0.27070609265672263
TEHAMA,2023,3759.0,172455138.0,163357559.0,167109720.0,18013.0,0.0,7132493.0,32976080.0,29261.0,2,43457.71721202447,0.052753307935655705,40108573.0,0.24001340556372186
TEHAMA,2024,3353.0,169067860.0,158770834.0,165264158.0,14895.0,0.0,8942988.0,38521212.0,30572.0,2,47351.8741425589,0.06090469235252638,47464200.0,0.2872020199322348
TRINITY,2013,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TRINITY,2014,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TRINITY,2015,379.0,13319198.0,14219608.0,12152207.0,8416.0,4278.0,307669.0,4071102.0,0.0,1,37518.75461741425,-0.06760241870418925,4378771.0,0.36032722286577246
TRINITY,2016,363.0,18226132.0,15038124.0,17919227.0,8196.0,0.0,4401156.0,4822719.0,5178.0,1,41427.33884297521,0.17491412879046414,9223875.0,0.5147473716360644
TRINITY,2017,372.0,17620100.0,15313610.0,15908407.0,4100.0,0.0,915938.0,4372732.0,4752.0,1,41165.61827956989,0.13090107320616795,5288670.0,0.33244497704892767
TRINITY,2018,359.0,18111429.0,15874859.0,16414063.0,3925.0,0.0,753298.0,5778725.0,4622.0,1,44219.66295264624,0.12348942758740904,6532023.0,0.3979528408048635
TRINITY,2019,323.0,18466764.0,17289231.0,18001455.0,5780.0,0.0,1653852.0,6330882.0,4331.0,1,53527.03095975232,0.06376498881991452,7984734.0,0.443560478861292
TRINITY,2020,267.0,22835715.0,17625410.0,20993518.0,6726.0,0.0,1531427.0,5420045.0,4130.0,1,66012.77153558053,0.2281647410645999,6951472.0,0.33112468334273465
TRINITY,2021,283.0,26407114.0,19955944.0,25055630.0,6088.0,0.0,1268817.0,12690370.0,3853.0,1,70515.70318021202,0.24429666945051245,13959187.0,0.5571277593099834
TRINITY,2022,266.0,33458238.0,21834813.0,29206460.0,7343.0,0.0,884828.0,15777918.0,4611.0,1,82085.76315789473,0.3474009898548752,16662746.0,0.5705157694564833
TRINITY,2023,252.0,26373236.0,25099506.0,25290832.0,7232.0,0.0,977819.0,9870742.0,4535.0,1,99601.21428571429,0.048296310699225534,10848561.0,0.4289523175829091
TRINITY,2024,249.0,34691619.0,29150703.0,33116754.0,6277.0,0.0,681705.0,17004615.0,4690.0,1,117071.09638554217,0.1597191529170201,17686320.0,0.534059588086441
TULARE,2013,35429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,,0.0,
TULARE,2014,33653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,,0.0,
TULARE,2015,32370.0,824649657.0,819665287.0,791611651.0,332965.0,209365.0,130087688.0,91947117.0,0.0,4,25321.757398826074,0.006044227336651884,222034805.0,0.2804845086849284
TULARE,2016,33805.0,881798245.0,854932086.0,847352635.0,327603.0,0.0,131636847.0,142275559.0,216858.0,4,25290.107558053543,0.030467467079161627,273912406.0,0.32325668757730364
TULARE,2017,34275.0,968252498.0,947344720.0,930381008.0,326879.0,0.0,127003691.0,143583929.0,216140.0,4,27639.525018234865,0.021593311706591643,270587620.0,0.2908352789591767
TULARE,2018,36145.0,989056618.0,1014567848.0,932462385.0,318277.0,0.0,117877607.0,166125615.0,219634.0,5,28069.382985198507,-0.025793498102855826,284003222.0,0.30457338179920257
TULARE,2019,33540.0,1004226280.0,991120845.0,937407844.0,290345.0,0.0,110726765.0,155432847.0,196597.0,4,29550.412790697676,0.013050280859011179,266159612.0,0.28393149652372657
TULARE,2020,35024.0,1058976774.0,1048853085.0,995672357.0,285828.0,0.0,114253102.0,181226776.0,168273.0,4,29946.69612265875,0.009559878222598298,295479878.0,0.2967641673715764
TULARE,2021,32812.0,1076221299.0,1096691911.0,1013117043.0,275487.0,0.0,112775529.0,184262483.0,151151.0,4,33423.50088382299,-0.019020820363823705,297038012.0,0.2931921973402238
TULARE,2022,32039.0,1124670725.0,1173218201.0,1029446971.0,268311.0,0.0,123101314.0,233840179.0,153624.0,4,36618.44005743001,-0.04316594619282901,356941493.0,0.3467313062792042
TULARE,2023,32587.0,1200499690.0,1302347688.0,1111742340.0,279159.0,0.0,123641597.0,248425557.0,176192.0,4,39965.25264676098,-0.08483800441464504,372067154.0,0.33467031038864636
TULARE,2024,30720.0,1212865137.0,1315837019.0,1134850143.0,255226.0,0.0,125890653.0,290342044.0,202377.0,4,42833.23629557292,-0.08489969647796052,416232697.0,0.36677326919982595
TUOLUMNE,2013,4775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TUOLUMNE,2014,4938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
TUOLUMNE,2015,4931.0,226654225.0,208230487.0,223809905.0,43875.0,27565.0,26003801.0,18658116.0,0.0,1,42228.85560738187,0.08128565880472777,44661917.0,0.19955290629340108
TUOLUMNE,2016,4853.0,242513518.0,217988560.0,239240074.0,44981.0,0.0,35212624.0,18122678.0,30394.0,1,44918.31032351123,0.1011282100983748,53335302.0,0.22293632127868343
TUOLUMNE,2017,4717.0,249362110.0,227166057.0,247596213.0,43926.0,0.0,37441259.0,19467972.0,33539.0,1,48159.01144795421,0.08901132974853317,56909231.0,0.22984693630996691
TUOLUMNE,2018,5597.0,258433934.0,240086241.0,249100470.0,42158.0,0.0,25692510.0,22317262.0,30913.0,1,42895.522780060746,0.07099568046663716,48009772.0,0.19273256288918283
TUOLUMNE,2019,4158.0,266075086.0,247246219.0,258268331.0,39689.0,0.0,29489670.0,27514950.0,33533.0,1,59462.775132275136,0.07076523880180198,57004620.0,0.2207185827982913
TUOLUMNE,2020,4384.0,277270021.0,261643296.0,269990096.0,39024.0,0.0,23542681.0,32735815.0,30288.0,1,59681.40875912409,0.056359230412436116,56278496.0,0.2084465202012447
TUOLUMNE,2021,4858.0,271949744.0,254870898.0,254559972.0,36699.0,0.0,18791220.0,36109471.0,27427.0,1,52464.16179497736,0.06280147849670342,54900691.0,0.2156689858529683
TUOLUMNE,2022,4188.0,306151032.0,276524916.0,289796631.0,35760.0,0.0,19413641.0,46161226.0,29083.0,1,66027.91690544413,0.09676961010538093,65574867.0,0.22627891419483065
TUOLUMNE,2023,4487.0,282448667.0,302405081.0,280088727.0,33212.0,0.0,23818311.0,34704220.0,30672.0,1,67395.82817026967,-0.07065501215482813,58522531.0,0.20894282903431527
TUOLUMNE,2024,5612.0,307675306.0,318820156.0,304215142.0,33226.0,0.0,3985664.0,41580445.0,30812.0,1,56810.43406985032,-0.03622276400693659,45566109.0,0.14978251477041862
VENTURA,2013,64404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,,0.0,
VENTURA,2014,61853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,0.0,
VENTURA,2015,63119.0,1484810991.0,1461925458.0,1446057683.0,312654.0,221524.0,152872375.0,107945442.0,0.0,8,23161.416657424863,0.015413095093394282,260817817.0,0.1803647392951198
VENTURA,2016,61034.0,1667561385.0,1564071854.0,1649026405.0,313546.0,0.0,241907679.0,135475697.0,234868.0,7,25626.2387194023,0.06206040265198393,377383376.0,0.22885223356990453
VENTURA,2017,60903.0,1774622436.0,1662518318.0,1753067166.0,312280.0,0.0,220565847.0,191522333.0,241090.0,7,27297.8066433509,0.06317068674770208,412088180.0,0.23506696605371252
VENTURA,2018,61731.0,1645551301.0,1706311164.0,1581226662.0,306831.0,0.0,100944241.0,176691728.0,243207.0,7,27641.074403460174,-0.036923712413630794,277635969.0,0.1755826509077672
VENTURA,2019,58656.0,1943963255.0,1833615601.0,1867744892.0,298030.0,0.0,163268311.0,313362513.0,251108.0,7,31260.495107064922,0.05676426944602921,476630824.0,0.2551905380876823
VENTURA,2020,69343.0,2111769402.0,2064678282.0,2038794696.0,343148.0,0.0,110054717.0,331901370.0,262174.0,8,29774.86237976436,0.02229936656691837,441956087.0,0.21677321795426135
VENTURA,2021,59571.0,1906592763.0,1898641450.0,1808027697.0,286427.0,0.0,174181567.0,294851735.0,184992.0,6,31871.908311090967,0.004170430704608733,469033302.0,0.2594171000689045
VENTURA,2022,61490.0,2162566040.0,2096593803.0,2121978234.0,325400.0,0.0,247626194.0,318544468.0,174768.0,6,34096.500292730525,0.03050646120383912,566170662.0,0.2668126623206447
VENTURA,2023,62221.0,2204926037.0,2209733898.0,2179491232.0,325944.0,0.0,179117876.0,422135322.0,240537.0,6,35514.278105462785,-0.002180508969154143,601253198.0,0.2758686014296386
VENTURA,2024,63276.0,2486619903.0,2412456387.0,2433329289.0,332582.0,0.0,181961553.0,463605493.0,260629.0,6,38125.93063720842,0.02982503112378571,645567046.0,0.2653019666998304
YOLO,2013,7709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,0.0,
YOLO,2014,7639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,0.0,
YOLO,2015,7185.0,236352497.0,223992373.0,228507758.0,27634.0,44476.0,18640288.0,19952186.0,0.0,2,31174.99972164231,0.052295296884466595,38592474.0,0.16888911929195857
YOLO,2016,8519.0,279194569.0,263959893.0,277024054.0,31242.0,0.0,21504060.0,38286290.0,48168.0,2,30984.844817466837,0.05456651988097949,59790350.0,0.21583089676393227
YOLO,2017,8690.0,297489842.0,279900611.0,295211655.0,31332.0,0.0,19202175.0,50903192.0,50222.0,2,32209.506444188723,0.059125484358555004,70105367.0,0.23747492963988837
YOLO,2018,8773.0,316908732.0,296520344.0,314728429.0,31900.0,0.0,17718470.0,61598254.0,54628.0,2,33799.19571412288,0.06433520424423017,79316724.0,0.252016394743927
YOLO,2019,8583.0,330068258.0,312440548.0,328016627.0,32615.0,0.0,21352963.0,52853416.0,51696.0,2,36402.25422346499,0.053406256350769725,74206379.0,0.22622749242525442
YOLO,2020,8800.0,350071662.0,325218730.0,347947606.0,33633.0,0.0,14425980.0,60379639.0,51426.0,2,36956.673863636366,0.0709938412552799,74805619.0,0.21499104379525463
YOLO,2021,8687.0,346874621.0,346739015.0,338105733.0,30776.0,0.0,22647027.0,45833406.0,44192.0,2,39914.70185334408,0.0003909366433585235,68480433.0,0.20254147243341775
YOLO,2022,7424.0,376557045.0,354672125.0,367250932.0,31564.0,0.0,29947640.0,45592127.0,46115.0,2,47773.72373383621,0.05811847179754664,75539767.0,0.20568978978111893
YOLO,2023,7767.0,388878729.0,363119953.0,386147723.0,32738.0,0.0,21312550.0,52666364.0,55726.0,2,46751.63550920561,0.06623858308279958,73978914.0,0.19158189882683835
YOLO,2024,8496.0,411233638.0,386642245.0,405224532.0,34850.0,0.0,24655894.0,57677618.0,59734.0,2,45508.73881826742,0.05979907947121777,82333512.0,0.20317997924173062
YUBA,2013,13003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
YUBA,2014,12456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,
YUBA,2015,12152.0,297052186.0,276310581.0,293632046.0,52501.0,35172.0,46572704.0,11818482.0,0.0,1,22737.86874588545,0.06982478492853104,58391186.0,0.19885835621633752
YUBA,2016,10973.0,329245961.0,337250164.0,326906938.0,50436.0,0.0,21354284.0,71498120.0,39225.0,1,30734.54515629272,-0.024310709767522403,92852404.0,0.28403313973103866
YUBA,2017,10843.0,338126728.0,351694645.0,335023542.0,52113.0,0.0,40904195.0,60284097.0,44067.0,1,32435.178917273817,-0.040126721363476475,101188292.0,0.3020333777021556
YUBA,2018,11133.0,324199953.0,349019534.0,322268667.0,53518.0,0.0,20940903.0,58058002.0,51374.0,1,31349.998562831224,-0.07655639913063159,78998905.0,0.24513368220187537
YUBA,2019,11240.0,368092929.0,372029222.0,365985280.0,54543.0,0.0,22875865.0,57330960.0,48363.0,1,33098.685231316726,-0.010693747936679328,80206825.0,0.21915314462920477
YUBA,2020,17687.0,649052470.0,671555916.0,645305896.0,83179.0,0.0,58828304.0,119493272.0,72163.0,2,37968.898965341774,-0.03467122773602572,178321576.0,0.276336505067358
YUBA,2021,11365.0,439831196.0,452573685.0,405614455.0,57354.0,0.0,14821660.0,88994119.0,51654.0,1,39821.70567531896,-0.028971316986801453,103815779.0,0.2559469410428186
YUBA,2022,12041.0,450759625.0,518870670.0,442709734.0,65838.0,0.0,15083335.0,104441863.0,54010.0,1,43091.99152894278,-0.15110280784353744,119525198.0,0.2699854754040714
YUBA,2023,10338.0,448045985.0,473152071.0,436063510.0,55454.0,0.0,14952059.0,83579098.0,61953.0,1,45768.24056877539,-0.05603461885725859,98531157.0,0.22595597829316194
YUBA,2024,10827.0,493772397.0,507537935.0,471713407.0,55195.0,0.0,13267409.0,78289172.0,63577.0,1,46877.060589267574,-0.02787830604471801,91556581.0,0.1940936586523605
