county,year,Acute Care,Childrens_or_Cancer,Court/Law Enforcement,Critical Access Hospital,Died,Disaster_Care_Site,Home Health Service,Hospice_Care,Invalid or Blank,Invalid/Blank,Left Against Medical Advice,Not_Defined_Elsewhere,Other,Prison/Jail,Psychiatric_Care,Rehab,Residential Care facility,Routine (Home),Skilled Nursing/Intermediate Care (SN/IC),total_ed,routine_home_rate,admitted_rate,left_ama_rate,psych_rate,admission_rate,county_upper
Santa Clara,2022,3439.0,1516.0,,71.0,866.0,1.0,1652.0,184.0,,7.0,16341.0,1349.0,65.0,2015.0,3876.0,35.0,415.0,454907.0,1885.0,490646.0,92.71592961116569,0.7009126743110103,3.330507127338244,0.7899789257427962,0.7009126743110103,SANTA CLARA
Santa Clara,2023,4003.0,1756.0,,88.0,754.0,3.0,1444.0,218.0,,7.0,15361.0,1454.0,83.0,2240.0,3772.0,57.0,471.0,486637.0,1952.0,522323.0,93.16782910191587,0.7663840190839768,2.9409005538718382,0.7221585111128555,0.7663840190839768,SANTA CLARA
Santa Clara,2024,4792.0,2039.0,,111.0,727.0,,1548.0,204.0,,,11583.0,1624.0,222.0,2137.0,3255.0,89.0,522.0,503587.0,2073.0,536537.0,93.85876463319399,0.8931350494001347,2.1588445904010345,0.606668319239866,0.8931350494001347,SANTA CLARA
Santa Cruz,2008,377.0,34.0,,,75.0,,7.0,17.0,9.0,,1607.0,141.0,16.0,,454.0,8.0,16.0,56005.0,177.0,60951.0,91.88528490098604,0.6185296385621237,2.6365441092024744,0.744860625748552,0.6185296385621237,SANTA CRUZ
Santa Cruz,2009,418.0,46.0,107.0,,67.0,,7.0,4.0,6.0,,1560.0,132.0,20.0,,562.0,5.0,6.0,59855.0,175.0,64979.0,92.11437541359516,0.6432847535357578,2.4007756352052203,0.8648948121700858,0.6432847535357578,SANTA CRUZ
Santa Cruz,2010,395.0,87.0,546.0,2.0,57.0,,13.0,8.0,3.0,,1122.0,202.0,8.0,,591.0,4.0,5.0,55836.0,214.0,61103.0,91.38012863525522,0.6464494378344762,1.836243719620968,0.9672192854687987,0.6464494378344762,SANTA CRUZ
Santa Cruz,2011,442.0,113.0,478.0,3.0,61.0,,55.0,9.0,9.0,,1430.0,463.0,11.0,,400.0,12.0,244.0,54188.0,378.0,60307.0,89.85358250286036,0.7329165768484587,2.371200689803837,0.6632729202248495,0.7329165768484587,SANTA CRUZ
Santa Cruz,2012,343.0,106.0,,1.0,60.0,,107.0,12.0,6.0,,1405.0,584.0,8.0,467.0,269.0,5.0,387.0,55506.0,281.0,61559.0,90.16715671144755,0.5571890381585146,2.282363261261554,0.4369791582059488,0.5571890381585146,SANTA CRUZ
Santa Cruz,2013,312.0,190.0,,2.0,63.0,,86.0,12.0,5.0,,1346.0,681.0,14.0,420.0,229.0,13.0,273.0,56526.0,219.0,62404.0,90.5807320043587,0.49996795077238637,2.156913018396257,0.36696365617588617,0.49996795077238637,SANTA CRUZ
Santa Cruz,2014,432.0,144.0,,4.0,75.0,,131.0,17.0,6.0,,1274.0,90.0,12.0,446.0,992.0,19.0,272.0,61353.0,342.0,67623.0,90.72800674326783,0.6388358990284371,1.8839743874125667,1.4669565088801149,0.6388358990284371,SANTA CRUZ
Santa Cruz,2015,560.0,149.0,,3.0,59.0,,91.0,11.0,15.0,,1251.0,98.0,13.0,455.0,816.0,24.0,192.0,67995.0,341.0,74088.0,91.77599611273081,0.7558578987150416,1.6885325558794948,1.101392938127632,0.7558578987150416,SANTA CRUZ
Santa Cruz,2016,606.0,136.0,,3.0,86.0,1.0,45.0,9.0,12.0,,1181.0,222.0,6.0,717.0,816.0,13.0,53.0,69837.0,255.0,76014.0,91.87386534059515,0.7972215644486542,1.553661167679638,1.07348646301997,0.7972215644486542,SANTA CRUZ
Santa Cruz,2017,543.0,192.0,,3.0,77.0,1.0,93.0,5.0,1.0,,1055.0,191.0,4.0,499.0,576.0,16.0,39.0,67950.0,270.0,73532.0,92.40874721209813,0.7384540064189741,1.4347494968177121,0.7833324266985803,0.7384540064189741,SANTA CRUZ
Santa Cruz,2018,444.0,121.0,,17.0,63.0,1.0,54.0,10.0,,1.0,779.0,150.0,18.0,324.0,555.0,18.0,55.0,66707.0,210.0,71545.0,93.2378223495702,0.6205884408414285,1.0888252148997135,0.7757355510517856,0.6205884408414285,SANTA CRUZ
Santa Cruz,2019,587.0,152.0,,17.0,50.0,,166.0,18.0,,,863.0,216.0,14.0,505.0,628.0,18.0,146.0,66192.0,303.0,71894.0,92.06887918324199,0.8164798175091106,1.2003783347706345,0.8735082204356414,0.8164798175091106,SANTA CRUZ
Santa Cruz,2020,644.0,144.0,,18.0,74.0,,164.0,14.0,,,1155.0,101.0,2.0,518.0,678.0,23.0,14.0,50449.0,377.0,56395.0,89.45651210213671,1.1419452079085024,2.048053905488075,1.2022342406241688,1.1419452079085024,SANTA CRUZ
Santa Cruz,2021,757.0,224.0,,1.0,75.0,1.0,150.0,20.0,,,2369.0,92.0,3.0,679.0,718.0,24.0,12.0,51348.0,555.0,59049.0,86.95828887872784,1.2819861470981728,4.011922301817135,1.2159393046452946,1.2819861470981728,SANTA CRUZ
Santa Cruz,2022,711.0,224.0,,23.0,79.0,,134.0,10.0,,1.0,2852.0,128.0,3.0,686.0,567.0,14.0,44.0,58774.0,431.0,66703.0,88.11297842675742,1.065919074104613,4.2756697599808104,0.8500367299821598,1.065919074104613,SANTA CRUZ
Santa Cruz,2023,926.0,234.0,,91.0,87.0,,213.0,17.0,,2.0,2591.0,90.0,6.0,1080.0,753.0,27.0,114.0,62821.0,519.0,71594.0,87.74617984747324,1.293404475235355,3.6190183534933094,1.051764114311255,1.293404475235355,SANTA CRUZ
Santa Cruz,2024,844.0,273.0,,274.0,71.0,,195.0,15.0,,,2057.0,116.0,,841.0,633.0,21.0,141.0,68446.0,448.0,76399.0,89.59017788190945,1.1047265016557808,2.692443618371968,0.8285448762418357,1.1047265016557808,SANTA CRUZ
Shasta,2008,346.0,75.0,,1.0,109.0,,28.0,9.0,138.0,,827.0,50.0,22.0,,742.0,21.0,2.0,69360.0,307.0,74045.0,93.67276656087515,0.4672834087379296,1.1168883786886352,1.0020933216287393,0.4672834087379296,SHASTA
Shasta,2009,450.0,142.0,27.0,5.0,76.0,,23.0,15.0,134.0,,1497.0,46.0,3.0,,636.0,14.0,6.0,66957.0,245.0,72285.0,92.62917617763021,0.622535795808259,2.0709690807221413,0.879850591409006,0.622535795808259,SHASTA
Shasta,2010,351.0,98.0,153.0,3.0,87.0,,25.0,10.0,18.0,,1933.0,28.0,3.0,,438.0,15.0,31.0,63370.0,197.0,68770.0,92.1477388396103,0.5103969754253308,2.8108186709320924,0.6369056274538316,0.5103969754253308,SHASTA
Shasta,2011,584.0,101.0,123.0,1.0,95.0,,118.0,23.0,12.0,,2721.0,40.0,2.0,,741.0,15.0,268.0,64533.0,270.0,71658.0,90.05693711797706,0.8149822769265119,3.797203382734656,1.034078539730386,0.8149822769265119,SHASTA
Shasta,2012,602.0,28.0,,3.0,113.0,,141.0,18.0,6.0,,2867.0,53.0,1.0,142.0,1018.0,6.0,464.0,68820.0,323.0,76617.0,89.8234073377971,0.785726405366955,3.741989375726014,1.3286868449560802,0.785726405366955,SHASTA
Shasta,2013,576.0,11.0,,154.0,117.0,,82.0,17.0,8.0,,3149.0,57.0,,169.0,1006.0,8.0,223.0,71375.0,259.0,79224.0,90.09264869231546,0.7270524083611027,3.974805614460265,1.269817227102898,0.7270524083611027,SHASTA
Shasta,2014,551.0,8.0,,136.0,123.0,,92.0,11.0,,,2683.0,33.0,4.0,157.0,838.0,4.0,4.0,81299.0,248.0,88205.0,92.17051187574401,0.6246811405249135,3.0417776770024374,0.9500595204353495,0.6246811405249135,SHASTA
Shasta,2015,674.0,7.0,,119.0,109.0,,86.0,24.0,3.0,,3889.0,44.0,11.0,308.0,820.0,12.0,4.0,85685.0,248.0,94058.0,91.09804588658062,0.7165791320249207,4.134682855259521,0.8718025048374408,0.7165791320249207,SHASTA
Shasta,2016,724.0,9.0,,133.0,119.0,,94.0,20.0,2.0,,4073.0,25.0,12.0,418.0,818.0,6.0,48.0,81433.0,208.0,90158.0,90.32254486568026,0.8030346724638968,4.517624614565541,0.9072960802147342,0.8030346724638968,SHASTA
Shasta,2017,648.0,10.0,,126.0,126.0,,194.0,22.0,,,4853.0,84.0,9.0,480.0,755.0,3.0,178.0,73579.0,294.0,83378.0,88.24749934035357,0.7771834296816906,5.820480222600686,0.9055146441507351,0.7771834296816906,SHASTA
Shasta,2018,577.0,10.0,,118.0,121.0,,155.0,15.0,,,3576.0,97.0,6.0,349.0,625.0,5.0,134.0,71060.0,248.0,79114.0,89.81975377303638,0.7293272998457921,4.520059660742726,0.7899992416007281,0.7293272998457921,SHASTA
Shasta,2019,597.0,21.0,,126.0,134.0,,169.0,26.0,,,2334.0,80.0,15.0,395.0,651.0,6.0,116.0,70927.0,238.0,77854.0,91.10257661777172,0.7668199450253038,2.9979191820587254,0.8361805430677935,0.7668199450253038,SHASTA
Shasta,2020,699.0,20.0,,80.0,158.0,,195.0,33.0,,,1988.0,35.0,8.0,320.0,548.0,3.0,98.0,56249.0,231.0,62685.0,89.7327909388211,1.11509930605408,3.1714126186487994,0.8742123314987635,1.11509930605408,SHASTA
Shasta,2021,676.0,12.0,,95.0,172.0,1.0,242.0,40.0,,,2826.0,85.0,5.0,366.0,517.0,5.0,66.0,58661.0,323.0,66113.0,88.72838927291153,1.0224917943520941,4.274499720176062,0.781994464023717,1.0224917943520941,SHASTA
Shasta,2022,676.0,23.0,,85.0,177.0,,232.0,41.0,,1.0,3352.0,33.0,6.0,389.0,475.0,14.0,107.0,61455.0,419.0,69507.0,88.41555526781475,0.9725639144258851,4.8225358596975845,0.6833844073258808,0.9725639144258851,SHASTA
Shasta,2023,674.0,5.0,,83.0,155.0,,281.0,34.0,,1.0,3613.0,82.0,1.0,552.0,442.0,23.0,89.0,65180.0,311.0,73549.0,88.62119131463379,0.9163958721396619,4.912371344273885,0.6009599042814994,0.9163958721396619,SHASTA
Shasta,2024,850.0,21.0,,,126.0,,170.0,51.0,,,2626.0,96.0,,459.0,470.0,21.0,102.0,67821.0,313.0,75150.0,90.24750499001996,1.1310711909514306,3.494344644045243,0.6254158349966733,1.1310711909514306,SHASTA
Sierra,2008,19.0,3.0,,43.0,,,1.0,,,,6.0,8.0,,,4.0,,,529.0,1.0,2622.0,20.175438596491226,0.7246376811594203,0.2288329519450801,0.15255530129672007,0.7246376811594203,SIERRA
Sierra,2009,24.0,2.0,,67.0,,,,,,,6.0,,1.0,,1.0,,,608.0,1.0,2719.0,22.36116219198235,0.8826774549466716,0.2206693637366679,0.03677822728944465,0.8826774549466716,SIERRA
Sierra,2010,60.0,1.0,,45.0,1.0,,3.0,,,,3.0,,2.0,,3.0,,1.0,614.0,1.0,2744.0,22.37609329446064,2.186588921282799,0.10932944606413994,0.10932944606413994,2.186588921282799,SIERRA
Sierra,2011,45.0,1.0,,37.0,1.0,,,,,,7.0,,1.0,,2.0,,,548.0,3.0,2656.0,20.632530120481928,1.694277108433735,0.2635542168674699,0.07530120481927711,1.694277108433735,SIERRA
Sierra,2012,39.0,,,16.0,1.0,,2.0,,,,5.0,2.0,,2.0,5.0,,1.0,602.0,4.0,2691.0,22.37086584912672,1.4492753623188406,0.18580453363062058,0.18580453363062058,1.4492753623188406,SIERRA
Sierra,2013,35.0,,,14.0,,,,1.0,,,5.0,,,2.0,2.0,,1.0,577.0,1.0,2651.0,21.765371557902675,1.3202565069784986,0.18860807242549982,0.07544322897019992,1.3202565069784986,SIERRA
Sierra,2014,37.0,,,24.0,1.0,,2.0,,,,4.0,,3.0,4.0,3.0,,,659.0,2.0,2753.0,23.937522702506357,1.3439883763167455,0.1452960406828914,0.10897203051216856,1.3439883763167455,SIERRA
Sierra,2015,19.0,,,15.0,,,3.0,,,,7.0,,1.0,8.0,7.0,,1.0,705.0,1.0,2782.0,25.341480948957585,0.6829618979151689,0.2516175413371675,0.2516175413371675,0.6829618979151689,SIERRA
Sierra,2016,45.0,,,15.0,1.0,,1.0,,,,9.0,,,8.0,4.0,,,695.0,,2794.0,24.874731567644954,1.6105941302791698,0.322118826055834,0.14316392269148173,1.6105941302791698,SIERRA
Sierra,2017,36.0,1.0,,12.0,,,2.0,,2.0,,7.0,,,7.0,9.0,1.0,,814.0,1.0,2909.0,27.982124441388795,1.2375386730835338,0.24063251976624267,0.30938466827088346,1.2375386730835338,SIERRA
Sierra,2018,27.0,,,8.0,,,1.0,,,1.0,4.0,1.0,,4.0,4.0,,,711.0,2.0,2781.0,25.5663430420712,0.9708737864077669,0.1438331535418914,0.1438331535418914,0.9708737864077669,SIERRA
Sierra,2019,38.0,1.0,,27.0,,,1.0,,,,5.0,1.0,1.0,5.0,4.0,,,697.0,3.0,2802.0,24.875089221984297,1.3561741613133478,0.17844396859386152,0.14275517487508924,1.3561741613133478,SIERRA
Sierra,2020,44.0,,,11.0,,,1.0,,,,4.0,3.0,2.0,4.0,6.0,,,622.0,,2717.0,22.892896577107102,1.6194331983805668,0.1472211998527788,0.22083179977916823,1.6194331983805668,SIERRA
Sierra,2021,45.0,,,18.0,,,1.0,,,,5.0,2.0,1.0,12.0,3.0,,1.0,700.0,1.0,2810.0,24.91103202846975,1.601423487544484,0.1779359430604982,0.10676156583629894,1.601423487544484,SIERRA
Sierra,2022,27.0,,,8.0,1.0,,3.0,,,,7.0,,,7.0,,,,660.0,3.0,2738.0,24.10518626734843,0.9861212563915266,0.2556610664718773,,0.9861212563915266,SIERRA
Sierra,2023,42.0,,,1.0,,,2.0,,,,11.0,1.0,,5.0,2.0,,1.0,587.0,2.0,2677.0,21.92753081807994,1.5689204333208817,0.4109077325364214,0.0747104968248039,1.5689204333208817,SIERRA
Sierra,2024,40.0,,,,,,,,,,13.0,11.0,,,,,,675.0,,2763.0,24.429967426710096,1.4477017734346724,0.4705030763662686,,1.4477017734346724,SIERRA
Siskiyou,2008,774.0,1.0,,,22.0,,3.0,1.0,1.0,,50.0,4.0,17.0,,65.0,2.0,8.0,15997.0,42.0,18995.0,84.21689918399579,4.074756514872335,0.26322716504343247,0.34219531455646224,4.074756514872335,SISKIYOU
Siskiyou,2009,832.0,3.0,1.0,,27.0,,6.0,3.0,1.0,,91.0,1.0,,,95.0,,1.0,15774.0,54.0,18898.0,83.46915017462166,4.40258228383956,0.4815324372949519,0.5026986982749497,4.40258228383956,SISKIYOU
Siskiyou,2010,857.0,4.0,68.0,,22.0,,1.0,5.0,2.0,,108.0,,2.0,,74.0,1.0,,15402.0,50.0,18606.0,82.77974846823605,4.606041062023003,0.5804579168010319,0.3977211652155219,4.606041062023003,SISKIYOU
Siskiyou,2011,782.0,2.0,67.0,,32.0,,9.0,12.0,,,115.0,5.0,2.0,,107.0,,15.0,15798.0,47.0,19004.0,83.1298673963376,4.114923174068617,0.6051357608924437,0.5630393601347085,4.114923174068617,SISKIYOU
Siskiyou,2012,898.0,2.0,,,25.0,,6.0,9.0,,,184.0,1.0,5.0,47.0,96.0,1.0,8.0,16504.0,57.0,19855.0,83.12263913371947,4.52279022916142,0.9267187106522288,0.4835054142533367,4.52279022916142,SISKIYOU
Siskiyou,2013,1106.0,4.0,,,42.0,,2.0,7.0,,,191.0,1.0,1.0,53.0,112.0,,5.0,16405.0,60.0,20002.0,82.01679832016798,5.529447055294471,0.9549045095490452,0.55994400559944,5.529447055294471,SISKIYOU
Siskiyou,2014,967.0,3.0,,1.0,31.0,,1.0,9.0,,,309.0,5.0,30.0,63.0,88.0,2.0,,17768.0,52.0,21343.0,83.24977744459542,4.530759499601743,1.447781474019585,0.41231317059457434,4.530759499601743,SISKIYOU
Siskiyou,2015,1035.0,3.0,,2.0,40.0,,6.0,22.0,,,267.0,3.0,3.0,90.0,85.0,,5.0,18492.0,44.0,22112.0,83.6287988422576,4.680716353111433,1.2074891461649784,0.38440665701881327,4.680716353111433,SISKIYOU
Siskiyou,2016,1065.0,,,2.0,53.0,,5.0,8.0,,,275.0,3.0,1.0,147.0,61.0,1.0,3.0,18781.0,27.0,22448.0,83.6644689950107,4.744297933000713,1.2250534568781184,0.2717391304347826,4.744297933000713,SISKIYOU
Siskiyou,2017,611.0,3.0,,,37.0,,2.0,8.0,,,227.0,1.0,7.0,155.0,101.0,1.0,1.0,17797.0,20.0,20988.0,84.79607394701735,2.9111873451496093,1.0815704211930626,0.4812273680198208,2.9111873451496093,SISKIYOU
Siskiyou,2018,525.0,,,2.0,28.0,,3.0,14.0,,,297.0,13.0,6.0,75.0,94.0,2.0,2.0,18238.0,52.0,21369.0,85.34793392297253,2.4568299873648742,1.3898638214235575,0.4398895596424727,2.4568299873648742,SISKIYOU
Siskiyou,2019,519.0,1.0,,1.0,32.0,,11.0,14.0,,,302.0,23.0,1.0,79.0,79.0,,4.0,17735.0,21.0,20841.0,85.0966844201334,2.490283575644163,1.4490667434384148,0.3790605057338899,2.490283575644163,SISKIYOU
Siskiyou,2020,534.0,2.0,,,25.0,,19.0,18.0,,,428.0,13.0,,108.0,64.0,1.0,4.0,14751.0,26.0,18013.0,81.89085660356409,2.9645256203852774,2.376061733192694,0.355298950757786,2.9645256203852774,SISKIYOU
Siskiyou,2021,521.0,,,,36.0,,4.0,16.0,,,531.0,13.0,,116.0,65.0,1.0,1.0,15645.0,42.0,19012.0,82.2901325478645,2.7403745003155904,2.7929728592467917,0.3418893330528088,2.7403745003155904,SISKIYOU
Siskiyou,2022,408.0,5.0,,,36.0,,16.0,18.0,,,469.0,39.0,,108.0,56.0,1.0,12.0,17018.0,44.0,20252.0,84.03120679439068,2.0146158404108236,2.3158206596879323,0.27651589966423074,2.0146158404108236,SISKIYOU
Siskiyou,2023,463.0,3.0,,6.0,23.0,,40.0,10.0,,,313.0,3.0,3.0,200.0,65.0,3.0,4.0,18223.0,72.0,21454.0,84.93987135266151,2.158105714552065,1.458935396662627,0.3029738044187564,2.158105714552065,SISKIYOU
Siskiyou,2024,566.0,,,,32.0,,31.0,25.0,,,292.0,,,154.0,77.0,,,18899.0,62.0,22162.0,85.27659958487502,2.5539211262521433,1.3175706163703635,0.3474415666456096,2.5539211262521433,SISKIYOU
Solano,2008,2303.0,154.0,,49.0,222.0,,46.0,27.0,10.0,,1435.0,227.0,222.0,,532.0,21.0,259.0,100168.0,373.0,108056.0,92.70008143925372,2.1313022877026726,1.328015103279781,0.49233730658177244,2.1313022877026726,SOLANO
Solano,2009,2266.0,126.0,10.0,47.0,228.0,,127.0,31.0,7.0,,1450.0,259.0,198.0,,710.0,20.0,234.0,121738.0,450.0,129910.0,93.70949118620584,1.7442845046570703,1.116157339696713,0.5465322146101147,1.7442845046570703,SOLANO
Solano,2010,2002.0,52.0,288.0,56.0,191.0,,101.0,34.0,4.0,,1474.0,313.0,158.0,,1054.0,8.0,172.0,135375.0,391.0,143683.0,94.21782674359528,1.3933450721379703,1.025869448716967,0.7335592937229873,1.3933450721379703,SOLANO
Solano,2011,1863.0,83.0,669.0,42.0,209.0,,121.0,47.0,147.0,,1623.0,322.0,57.0,,999.0,21.0,166.0,138353.0,389.0,147122.0,94.03964057041095,1.266295999238727,1.1031660798520955,0.6790282894468537,1.266295999238727,SOLANO
Solano,2012,1900.0,182.0,,23.0,249.0,,195.0,55.0,1.0,,1795.0,197.0,78.0,593.0,1074.0,27.0,104.0,144653.0,583.0,153721.0,94.10100116444727,1.2360054904664943,1.167699923888083,0.6986683667163237,1.2360054904664943,SOLANO
Solano,2013,1881.0,247.0,,13.0,228.0,,288.0,53.0,2.0,,2075.0,173.0,114.0,741.0,920.0,28.0,89.0,149661.0,567.0,159093.0,94.0713922045596,1.1823273179838207,1.3042685724701903,0.5782781140590724,1.1823273179838207,SOLANO
Solano,2014,1693.0,199.0,,18.0,241.0,,439.0,60.0,10.0,,2246.0,164.0,190.0,737.0,1068.0,23.0,158.0,160093.0,664.0,170017.0,94.16293664751171,0.9957827746637102,1.3210443661516202,0.62817247686996,0.9957827746637102,SOLANO
Solano,2015,1514.0,331.0,,91.0,236.0,,769.0,108.0,133.0,,2781.0,512.0,316.0,760.0,1039.0,39.0,61.0,170952.0,768.0,182425.0,93.71084007126215,0.82993010826367,1.5244621077154996,0.5695491297793615,0.82993010826367,SOLANO
Solano,2016,1678.0,343.0,,47.0,209.0,,787.0,107.0,15.0,,3548.0,451.0,155.0,933.0,1065.0,41.0,175.0,172257.0,736.0,184563.0,93.33235805659857,0.9091746449721775,1.922378808320194,0.5770387347409828,0.9091746449721775,SOLANO
Solano,2017,1748.0,297.0,,21.0,208.0,,1259.0,115.0,9.0,,4470.0,481.0,75.0,1136.0,1212.0,43.0,382.0,172081.0,822.0,186376.0,92.33002103275099,0.9378889985835087,2.3983774734944414,0.6502983216723183,0.9378889985835087,SOLANO
Solano,2018,1682.0,329.0,,12.0,229.0,,894.0,119.0,,16.0,4360.0,341.0,100.0,1366.0,1349.0,29.0,198.0,169945.0,844.0,183831.0,92.44632298143404,0.9149708155860546,2.3717436123395945,0.7338261773041543,0.9149708155860546,SOLANO
Solano,2019,1658.0,394.0,,6.0,237.0,,1013.0,145.0,,11.0,5056.0,262.0,71.0,1604.0,1270.0,32.0,146.0,169016.0,939.0,183879.0,91.91696713599704,0.9016799090706389,2.7496342703625754,0.6906715829431311,0.9016799090706389,SOLANO
Solano,2020,1394.0,268.0,,4.0,285.0,1.0,1132.0,137.0,,,4391.0,255.0,99.0,1265.0,1276.0,33.0,166.0,130803.0,803.0,144332.0,90.62647229997506,0.9658287836377242,3.0422913837541223,0.8840728320815897,0.9658287836377242,SOLANO
Solano,2021,1484.0,235.0,,5.0,261.0,1.0,1325.0,171.0,,21.0,7445.0,513.0,15.0,1147.0,1336.0,41.0,70.0,143823.0,920.0,160834.0,89.42325627665792,0.9226904758944005,4.628996356491786,0.8306701319372769,0.9226904758944005,SOLANO
Solano,2022,1630.0,319.0,,13.0,274.0,1.0,1404.0,159.0,,6.0,9479.0,662.0,5.0,1331.0,1291.0,63.0,69.0,165057.0,956.0,184741.0,89.34508311636291,0.8823163239345896,5.130967137776671,0.6988161804905245,0.8823163239345896,SOLANO
Solano,2023,1685.0,366.0,,8.0,260.0,1.0,1328.0,164.0,,6.0,8085.0,723.0,3.0,1512.0,1245.0,64.0,57.0,170328.0,975.0,188833.0,90.20033574640026,0.8923228461127027,4.281560955976974,0.6593127260595342,0.8923228461127027,SOLANO
Solano,2024,1800.0,306.0,,13.0,251.0,,1260.0,166.0,,,4314.0,650.0,,1429.0,1216.0,80.0,32.0,179445.0,914.0,193900.0,92.54512635379062,0.9283135636926251,2.224858174316658,0.6271273852501289,0.9283135636926251,SOLANO
Sonoma,2008,1130.0,423.0,,29.0,167.0,,18.0,18.0,23.0,,758.0,424.0,201.0,,465.0,25.0,3.0,107154.0,105.0,112951.0,94.86768598772919,1.0004338164336748,0.6710874627050668,0.41168294216075996,1.0004338164336748,SONOMA
Sonoma,2009,1126.0,613.0,16.0,30.0,173.0,,31.0,18.0,8.0,,809.0,422.0,152.0,,580.0,27.0,10.0,115923.0,92.0,122039.0,94.98848728685093,0.9226558723031162,0.6629028425339442,0.475257909356845,0.9226558723031162,SONOMA
Sonoma,2010,1527.0,588.0,495.0,18.0,164.0,,49.0,35.0,21.0,,941.0,195.0,200.0,,724.0,31.0,11.0,118978.0,298.0,126285.0,94.21388130023361,1.2091697351229362,0.7451399611988756,0.5733064101041295,1.2091697351229362,SONOMA
Sonoma,2011,1964.0,70.0,544.0,28.0,172.0,,61.0,48.0,2.0,,866.0,186.0,78.0,,899.0,28.0,21.0,119187.0,337.0,126502.0,94.21748272754581,1.5525446238004141,0.6845741569303252,0.7106607010165847,1.5525446238004141,SONOMA
Sonoma,2012,1889.0,58.0,,35.0,200.0,,124.0,65.0,3.0,,957.0,182.0,122.0,627.0,979.0,35.0,34.0,120879.0,447.0,128648.0,93.96104098003856,1.4683477395684348,0.7438903053292706,0.7609912318885642,1.4683477395684348,SONOMA
Sonoma,2013,2258.0,51.0,,28.0,190.0,,173.0,102.0,2.0,,961.0,225.0,216.0,574.0,976.0,30.0,45.0,123468.0,467.0,131779.0,93.69322881490982,1.7134748328641134,0.7292512464049659,0.7406339401573847,1.7134748328641134,SONOMA
Sonoma,2014,2451.0,99.0,,50.0,210.0,,194.0,71.0,38.0,,1760.0,294.0,108.0,584.0,1345.0,47.0,84.0,129618.0,447.0,139414.0,92.97344599538067,1.758073077309309,1.262427015938141,0.9647524638845453,1.758073077309309,SONOMA
Sonoma,2015,2868.0,89.0,,67.0,206.0,,258.0,94.0,145.0,,1187.0,339.0,154.0,444.0,1676.0,56.0,105.0,140021.0,525.0,150249.0,93.19263356162104,1.9088313399756405,0.7900218969843393,1.1154816338211901,1.9088313399756405,SONOMA
Sonoma,2016,3308.0,60.0,,61.0,211.0,,229.0,105.0,10.0,,1433.0,258.0,30.0,409.0,1894.0,62.0,97.0,147597.0,582.0,158362.0,93.20228337606244,2.088884959775704,0.9048887990805875,1.1959939884568267,2.088884959775704,SONOMA
Sonoma,2017,3834.0,49.0,,44.0,165.0,,235.0,102.0,4.0,,1565.0,265.0,38.0,515.0,1936.0,53.0,107.0,145758.0,698.0,157385.0,92.61238364520126,2.436064427995044,0.9943768465863965,1.2301045207611907,2.436064427995044,SONOMA
Sonoma,2018,3598.0,66.0,,23.0,195.0,,331.0,122.0,,1.0,1614.0,215.0,29.0,779.0,1760.0,29.0,109.0,143884.0,711.0,155484.0,92.53942527848524,2.3140644696560417,1.0380489310797252,1.1319492680918937,2.3140644696560417,SONOMA
Sonoma,2019,4017.0,73.0,,3.0,191.0,,288.0,134.0,,3.0,1503.0,135.0,12.0,675.0,1720.0,17.0,109.0,141333.0,750.0,152982.0,92.38537867200063,2.62579911362121,0.9824685257089069,1.1243152789217032,2.62579911362121,SONOMA
Sonoma,2020,3161.0,45.0,,5.0,185.0,2.0,401.0,109.0,,1.0,1401.0,190.0,11.0,518.0,1933.0,23.0,94.0,110925.0,688.0,121712.0,91.13727487840147,2.597114499802813,1.1510779545155776,1.588175364795583,2.597114499802813,SONOMA
Sonoma,2021,3327.0,57.0,,143.0,211.0,,418.0,103.0,,5.0,2021.0,165.0,15.0,496.0,2037.0,38.0,88.0,122519.0,775.0,134439.0,91.1335252419313,2.474728315444179,1.5032840172866504,1.5151853256867427,2.474728315444179,SONOMA
Sonoma,2022,2532.0,76.0,,499.0,197.0,,419.0,107.0,,93.0,2864.0,101.0,11.0,604.0,1847.0,35.0,81.0,141744.0,1025.0,154257.0,91.88821252844279,1.6414165969777708,1.8566418379716967,1.1973524702282554,1.6414165969777708,SONOMA
Sonoma,2023,2693.0,121.0,,548.0,176.0,,532.0,115.0,,125.0,2533.0,75.0,6.0,738.0,2053.0,37.0,90.0,153879.0,1040.0,166784.0,92.26244723714505,1.6146632770529548,1.518730813507291,1.2309334228702995,1.6146632770529548,SONOMA
Sonoma,2024,3488.0,130.0,,351.0,178.0,,877.0,128.0,,,2192.0,82.0,,791.0,2078.0,29.0,44.0,161239.0,1134.0,174765.0,92.26046405172661,1.995822962263611,1.2542557148170401,1.189025262495351,1.995822962263611,SONOMA
Stanislaus,2008,2317.0,81.0,,14.0,322.0,,57.0,36.0,8.0,,4706.0,128.0,180.0,,897.0,14.0,34.0,170179.0,973.0,181954.0,93.52858414764171,1.2733987711179748,2.5863679831166118,0.49298174263824923,1.2733987711179748,STANISLAUS
Stanislaus,2009,2095.0,103.0,10.0,16.0,338.0,,93.0,38.0,14.0,,5136.0,224.0,159.0,,906.0,27.0,34.0,192900.0,921.0,205023.0,94.08700487262405,1.0218365744331124,2.5050847953644224,0.44190164030377077,1.0218365744331124,STANISLAUS
