fips5,year,new_providers,new_physicians,new_pcps,population,medi_cal_share,county_type,access_gap,high_mc,post_prop56,treat_x_post,new_providers_per100k,new_physicians_per100k,new_pcps_per100k,true_desert,desert_x_post,event_time
06055,2011,22,4,1,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,19.574651715784952,3.559027584688174,0.8897568961720435,0,0,-6
06055,2012,18,9,2,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,16.015624131096782,8.007812065548391,1.779513792344087,0,0,-5
06055,2013,23,8,4,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,20.464408611956998,7.118055169376348,3.559027584688174,0,0,-4
06055,2014,21,12,6,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,18.68489481961291,10.67708275406452,5.33854137703226,0,0,-3
06055,2015,84,53,25,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,74.73957927845164,47.157115497118305,22.243922404301085,0,0,-2
06055,2016,26,13,6,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,23.133679300473126,11.566839650236563,5.33854137703226,0,0,-1
06055,2017,17,11,5,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,0,0,15.125867234924739,9.787325857892476,4.448784480860217,0,0,0
06055,2018,43,10,3,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,38.25954653539787,8.897568961720435,2.66927068851613,0,0,1
06055,2019,49,7,2,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,43.59808791243013,6.228298273204304,1.779513792344087,0,0,2
06055,2020,51,18,10,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,45.377601704774214,16.015624131096782,8.897568961720435,0,0,3
06055,2021,22,9,2,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,19.574651715784952,8.007812065548391,1.779513792344087,0,0,4
06055,2022,18,7,1,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,16.015624131096782,6.228298273204304,0.8897568961720435,0,0,5
06055,2023,36,11,1,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,32.031248262193564,9.787325857892476,0.8897568961720435,0,0,6
06055,2024,67,7,3,112390.25,0.08156589316866748,Adequate,0.3569142437330583,0,1,0,59.61371204352691,6.228298273204304,2.66927068851613,0,0,7
06057,2010,24,4,1,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,28.35644284965709,4.7260738082761815,1.1815184520690454,0,0,-7
06057,2011,15,5,0,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,17.72277678103568,5.907592260345227,0.0,0,0,-6
06057,2012,11,1,1,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,12.996702972759502,1.1815184520690454,1.1815184520690454,0,0,-5
06057,2013,13,7,0,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,15.35973987689759,8.270629164483317,0.0,0,0,-4
06057,2014,37,25,12,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,43.716182726554685,29.53796130172614,14.178221424828545,0,0,-3
06057,2015,26,16,8,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,30.71947975379518,18.904295233104726,9.452147616552363,0,0,-2
06057,2016,18,5,3,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,21.267332137242818,5.907592260345227,3.544555356207136,0,0,-1
06057,2017,18,9,1,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,0,0,21.267332137242818,10.633666068621409,1.1815184520690454,0,0,0
06057,2018,67,11,8,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,79.16173628862606,12.996702972759502,9.452147616552363,0,0,1
06057,2019,34,0,0,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,40.171627370347544,0.0,0.0,0,0,2
06057,2020,29,4,0,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,34.26403511000232,4.7260738082761815,0.0,0,0,3
06057,2021,36,10,5,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,42.534664274485635,11.815184520690455,5.907592260345227,0,0,4
06057,2022,26,11,3,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,30.71947975379518,12.996702972759502,3.544555356207136,0,0,5
06057,2023,88,13,8,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,103.97362378207602,15.35973987689759,9.452147616552363,0,0,6
06057,2024,79,13,7,84636.85,0.07689070888331057,Adequate,17.183313381282616,0,1,0,93.3399577134546,15.35973987689759,8.270629164483317,0,0,7
06059,2010,427,277,111,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,17.07542412784222,11.077031577077973,4.438810487565542,0,0,-7
06059,2011,463,318,132,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,18.51503834002564,12.7165922076202,5.278585444672537,0,0,-6
06059,2012,483,299,113,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,19.31482401346087,11.95679581785673,4.518789054909066,0,0,-5
06059,2013,546,240,106,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,21.834148884781854,9.597428081222793,4.238864069206734,0,0,-4
06059,2014,635,357,161,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,25.393195131568643,14.276174270818904,6.438274671153624,0,0,-3
06059,2015,1239,748,296,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,49.54672246931267,29.911984186477703,11.836827966841444,0,0,-2
06059,2016,707,359,160,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,28.27242355593548,14.35615283816243,6.398285387481861,0,0,-1
06059,2017,644,320,150,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,0,0,25.753098684614496,12.796570774963723,5.998392550764246,0,0,0
06059,2018,1327,390,150,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,53.065779432427696,15.595820631987038,5.998392550764246,0,0,1
06059,2019,1021,335,143,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,40.82905862886864,13.396410030040148,5.718467565061915,0,0,2
06059,2020,1038,394,158,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,41.50887645128858,15.755777766674086,6.318306820138339,0,0,3
06059,2021,984,330,69,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,39.34945513301345,13.19646361168134,2.759260573351553,0,0,4
06059,2022,1022,340,70,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,40.869047912540395,13.596356448398957,2.7992498570233146,0,0,5
06059,2023,1135,372,89,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,45.38783696744946,14.87601352589533,3.5590462467867856,0,0,6
06059,2024,1457,464,163,2500669.95,0.06808220398409734,Adequate,12.33055080886622,0,1,0,58.2643863097567,18.555027623697402,6.518253238497148,0,0,7
06061,2010,53,33,18,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,17.41782974498654,10.845063803482184,5.915489347353919,0,0,-7
06061,2011,58,31,14,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,19.061021230362627,10.18778720933175,4.600936159053048,0,0,-6
06061,2012,66,37,26,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,21.690127606964367,12.159616991783055,8.544595723955661,0,0,-5
06061,2013,130,47,26,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,42.7229786197783,15.445999962535232,8.544595723955661,0,0,-4
06061,2014,81,37,17,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,26.619702063092635,12.159616991783055,5.586851050278701,0,0,-3
06061,2015,83,49,22,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,27.27697865724307,16.103276556685667,7.23004253565479,0,0,-2
06061,2016,152,74,42,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,49.95302115543309,24.31923398356611,13.802808477159145,0,0,-1
06061,2017,108,54,28,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,0,0,35.492936084123514,17.746468042061757,9.201872318106096,0,0,0
06061,2018,212,59,28,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,69.67131897994616,19.389659527437843,9.201872318106096,0,0,1
06061,2019,123,54,20,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,40.42251054025178,17.746468042061757,6.572765941504354,0,0,2
06061,2020,296,95,46,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,97.27693593426444,31.220638222145684,15.117361665460015,0,0,3
06061,2021,167,42,15,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,54.882595611561364,13.802808477159145,4.9295744561282655,0,0,4
06061,2022,229,61,9,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,75.25817003022486,20.04693612158828,2.9577446736769595,0,0,5
06061,2023,370,95,16,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,121.59616991783055,31.220638222145684,5.258212753203484,0,0,6
06061,2024,255,84,45,304285.9,0.043708928961396436,Well-Served,50.4767408189729,0,1,0,83.80276575418051,27.60561695431829,14.788723368384796,0,0,7
06063,2010,3,2,1,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,0,0,17.682423670871152,11.788282447247436,5.894141223623718,0,0,-7
06063,2015,7,5,1,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,0,0,41.258988565366025,29.47070611811859,5.894141223623718,0,0,-2
06063,2016,6,2,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,0,0,35.364847341742305,11.788282447247436,0.0,0,0,-1
06063,2017,6,1,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,0,0,35.364847341742305,5.894141223623718,0.0,0,0,0
06063,2018,3,1,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,17.682423670871152,5.894141223623718,0.0,0,0,1
06063,2019,4,0,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,23.576564894494872,0.0,0.0,0,0,2
06063,2020,2,0,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,11.788282447247436,0.0,0.0,0,0,3
06063,2021,2,0,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,11.788282447247436,0.0,0.0,0,0,4
06063,2022,2,1,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,11.788282447247436,5.894141223623718,0.0,0,0,5
06063,2023,2,0,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,11.788282447247436,0.0,0.0,0,0,6
06063,2024,4,0,0,16966.0,0.09587977933535098,Adequate,12.355205601757248,0,1,0,23.576564894494872,0.0,0.0,0,0,7
06065,2010,238,139,67,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,13.182047734742639,7.6987589711312046,3.710912597595617,0,0,-7
06065,2011,258,166,84,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,14.289782838502525,9.19420136120705,4.652487435791519,0,0,-6
06065,2012,217,132,54,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,12.018925875794757,7.3110516848152445,2.990884780151691,0,0,-5
06065,2013,329,166,73,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,18.22224245685012,9.19420136120705,4.043233128723583,0,0,-4
06065,2014,347,206,98,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,19.219204050234012,11.409671568726822,5.427902008423439,0,0,-3
06065,2015,409,252,114,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,22.65318287188966,13.957462307374557,6.314090091431347,0,0,-2
06065,2016,336,174,77,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,18.609949743166077,9.637295402711004,4.264780149475559,0,0,-1
06065,2017,362,161,66,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,0,0,20.05000537805393,8.91726758526708,3.6555258424076222,0,0,0
06065,2018,930,301,146,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,51.50968232483468,16.671413311586278,8.086466257447166,0,0,1
06065,2019,812,179,74,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,44.974045212651355,9.914229178650976,4.098619883911576,0,0,2
06065,2020,1014,245,93,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,56.16216976062619,13.569755021058597,5.150968232483468,0,0,3
06065,2021,868,169,31,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,48.07570350317903,9.360361626771033,1.7169894108278227,0,0,4
06065,2022,815,228,47,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,45.140205478215336,12.628180182862694,2.603177493835731,0,0,5
06065,2023,945,250,37,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,52.34048365265459,13.846688796998569,2.049309941955788,0,0,6
06065,2024,1253,277,99,1805485.8,0.05551193911470315,Underserved,-26.554092536367477,0,1,0,69.39960425055683,15.342131187074415,5.483288763611434,0,0,7
06067,2010,286,219,68,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,23.954525265281713,18.34280081502341,5.695481531605442,0,0,-7
06067,2011,308,207,73,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,25.797181054918767,17.337715838857743,6.114266938341136,0,0,-6
06067,2012,336,218,59,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,28.142379332638658,18.25904373367627,4.941667799481192,0,0,-5
06067,2013,413,209,78,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,34.59167459636834,17.505230001552018,6.53305234507683,0,0,-4
06067,2014,336,217,78,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,28.142379332638658,18.17528665232913,6.53305234507683,0,0,-3
06067,2015,501,306,123,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,41.96229775491657,25.62966689222449,10.30212100569808,0,0,-2
06067,2016,516,319,124,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,43.21865397512365,26.71850894973729,10.385878087045219,0,0,-1
06067,2017,544,300,120,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,0,0,45.56385225284354,25.127124404141654,10.050849761656663,0,0,0
06067,2018,694,277,108,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,58.12741445491436,23.200711533157463,9.045764785490995,0,0,1
06067,2019,590,258,117,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,49.41667799481192,21.609326987561825,9.799578517615247,0,0,2
06067,2020,901,319,116,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,75.4651302937721,26.71850894973729,9.715821436268106,0,0,3
06067,2021,731,207,36,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,61.226426464758504,17.337715838857743,3.0152549284969985,0,0,4
06067,2022,960,297,39,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,80.4067980932533,24.875853160100238,3.266526172538415,0,0,5
06067,2023,1072,326,56,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,89.78759120413285,27.304808519167263,4.690396555439776,0,0,6
06067,2024,1019,395,124,1193928.9,0.05334587551352598,Well-Served,33.04130440971204,0,1,0,85.3484658927345,33.08404713211985,10.385878087045219,0,0,7
06069,2010,5,4,1,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,10.682391146434218,8.545912917147374,2.1364782292868436,0,0,-7
06069,2011,3,1,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,6.40943468786053,2.1364782292868436,0.0,0,0,-6
06069,2012,3,0,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,6.40943468786053,0.0,0.0,0,0,-5
06069,2013,2,2,1,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,4.272956458573687,4.272956458573687,2.1364782292868436,0,0,-4
06069,2014,6,3,2,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,12.81886937572106,6.40943468786053,4.272956458573687,0,0,-3
06069,2015,12,6,2,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,25.63773875144212,12.81886937572106,4.272956458573687,0,0,-2
06069,2016,9,3,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,19.22830406358159,6.40943468786053,0.0,0,0,-1
06069,2017,4,1,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,0,0,8.545912917147374,2.1364782292868436,0.0,0,0,0
06069,2018,7,0,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,14.955347605007905,0.0,0.0,0,0,1
06069,2019,8,0,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,17.09182583429475,0.0,0.0,0,0,2
06069,2020,12,2,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,25.63773875144212,4.272956458573687,0.0,0,0,3
06069,2021,2,0,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,4.272956458573687,0.0,0.0,0,0,4
06069,2022,9,1,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,19.22830406358159,2.1364782292868436,0.0,0,0,5
06069,2023,4,2,0,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,8.545912917147374,4.272956458573687,0.0,0,0,6
06069,2024,21,1,1,46806.0,0.12511825318204037,Underserved,-90.80626521225405,1,1,1,44.86604281502371,2.1364782292868436,2.1364782292868436,0,0,7
06071,2010,317,223,119,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,19.43575191850644,13.67246901522693,7.296070909470872,0,0,-7
06071,2011,406,257,108,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,24.892477220547683,15.757060703647179,6.621644186746675,0,0,-6
06071,2012,279,197,97,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,17.105914149095575,12.078369488787915,5.947217464022477,0,0,-5
06071,2013,319,191,91,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,19.55837495900175,11.71050036730199,5.57934834253655,0,0,-4
06071,2014,407,216,112,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,24.953788740795336,13.24328837349335,6.8668902677372925,0,0,-3
06071,2015,568,335,148,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,34.82494350066769,20.539359282964224,9.074104996652851,0,0,-2
06071,2016,457,249,122,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,28.019364753178056,15.266568541665945,7.480005470213835,0,0,-1
06071,2017,459,228,125,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,0,0,28.141987793673366,13.979026616465202,7.663940030956799,0,0,0
06071,2018,951,306,140,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,58.307255755519336,18.761325195782245,8.583612834671614,0,0,1
06071,2019,1120,352,130,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,68.66890267737291,21.581655127174347,7.970497632195071,0,0,2
06071,2020,914,325,115,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,56.03872950635611,19.926244080487677,7.0508248284802555,0,0,3
06071,2021,919,265,71,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,56.34528710759439,16.247552865628414,4.353117937583462,0,0,4
06071,2022,886,280,60,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,54.32200693942179,17.167225669343228,3.6786912148592634,0,0,5
06071,2023,944,262,54,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,57.878075113785755,16.06361830488545,3.3108220933733374,0,0,6
06071,2024,1136,320,127,1631014.85,0.06567100119164243,Underserved,-7.263145742891382,0,1,0,69.64988700133539,19.619686479249406,7.786563071452108,0,0,7
06073,2010,496,340,127,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,19.068122771569328,13.07089060954349,4.882362080623598,0,0,-7
06073,2011,574,399,152,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,22.066738852582244,15.33907456825839,5.8434569783841495,0,0,-6
06073,2012,534,384,138,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,20.528987016165363,14.76241762960206,5.30524383563824,0,0,-5
06073,2013,626,350,140,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,24.065816239924192,13.455328568647712,5.382131427459084,0,0,-4
06073,2014,672,422,169,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,25.834230851803603,16.223281874198097,6.497001508861323,0,0,-3
06073,2015,1112,694,274,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,42.7495010523893,26.67999436183289,10.533600079455637,0,0,-2
06073,2016,697,454,157,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,26.795325749564153,17.4534833433316,6.035675957936259,0,0,-1
06073,2017,775,433,153,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,0,0,29.793941830577076,16.64616362921274,5.881900774294571,0,0,0
06073,2018,1180,435,165,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,45.363679174298,16.723051221033582,6.343226325219636,0,0,1
06073,2019,932,443,173,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,35.82961778851334,17.03060158831696,6.650776692503012,0,0,2
06073,2020,945,383,113,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,36.329387135348824,14.72397383369164,4.34414893787769,0,0,3
06073,2021,1126,402,79,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,43.28771419513521,15.454405955989657,3.037059876923341,0,0,4
06073,2022,1119,463,84,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,43.01860762376226,17.7994775065254,3.2292788564754504,0,0,5
06073,2023,1136,499,89,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,43.67215215423943,19.183454159300595,3.421497836027561,0,0,6
06073,2024,1286,494,155,2601199.95,0.023982988084563055,Well-Served,18.525609431933276,0,1,0,49.43872154080273,18.991235179748482,5.958788366115415,0,0,7
06075,2010,332,244,89,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,45.0671340798143,33.12162866106834,12.081249798504436,0,0,-7
06075,2011,271,235,106,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,36.786726914547216,31.89992924324205,14.388904254398541,0,0,-6
06075,2012,336,274,98,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,45.61011159884821,37.19396005382265,13.302949216330726,0,0,-5
06075,2013,411,280,98,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,55.79094008073397,38.00842633237351,13.302949216330726,0,0,-4
06075,2014,256,199,77,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,34.75056121817006,27.013131571936885,10.452317241402715,0,0,-3
06075,2015,613,419,168,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,83.21130479194629,56.87689511880179,22.805055799424107,0,0,-2
06075,2016,520,336,131,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,70.58707747440793,45.61011159884821,17.782513748360465,0,0,-1
06075,2017,714,308,124,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,0,0,96.92148714755245,41.80926896561086,16.832303090051123,0,0,0
06075,2018,568,325,124,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,77.10280770281483,44.116923421504964,16.832303090051123,0,0,1
06075,2019,649,277,103,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,88.09810246325145,37.60119319309808,13.981671115123113,0,0,2
06075,2020,733,314,127,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,99.5006303629635,42.623735244161715,17.239536229326557,0,0,3
06075,2021,670,360,50,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,90.94873443817946,48.867976713051654,6.787218987923841,0,0,4
06075,2022,783,435,61,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,106.28784935088734,59.048805194937415,8.280407165267086,0,0,5
06075,2023,1116,437,52,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,151.49072781046013,59.320293954454364,7.058707747440795,0,0,6
06075,2024,1163,519,198,736678.75,0.052371011196075214,Well-Served,163.62303024248135,0,1,0,157.87071365910853,70.45133309464947,26.87738719217841,0,0,7
06077,2010,65,45,19,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,11.520759788790796,7.975910623009013,3.3676067074926945,0,0,-7
06077,2011,100,83,40,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,17.724245828908916,14.7111240379944,7.089698331563567,0,0,-6
06077,2012,101,56,25,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,17.901488287198006,9.925577664188994,4.431061457227229,0,0,-5
06077,2013,104,55,24,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,18.433215662065276,9.748335205899904,4.25381899893814,0,0,-4
06077,2014,101,79,21,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,17.901488287198006,14.002154204838046,3.722091624070873,0,0,-3
06077,2015,169,89,23,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,29.95397545085607,15.774578787728936,4.076576540649051,0,0,-2
06077,2016,180,86,36,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,31.903642492036052,15.242851412861668,6.38072849840721,0,0,-1
06077,2017,166,87,44,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,0,0,29.4222480759888,15.42009387115076,7.798668164719924,0,0,0
06077,2018,324,116,72,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,57.42655648566489,20.560125161534344,12.76145699681442,0,0,1
06077,2019,179,90,39,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,31.726400033746962,15.951821246018026,6.912455873274477,0,0,2
06077,2020,335,142,60,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,59.376223526844875,25.168429077050664,10.634547497345352,0,0,3
06077,2021,194,89,12,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,34.3850369080833,15.774578787728936,2.12690949946907,0,0,4
06077,2022,213,106,11,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,37.75264361557599,18.787700578643452,1.949667041179981,0,0,5
06077,2023,292,117,16,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,51.75479782041405,20.737367619823434,2.835879332625427,0,0,6
06077,2024,304,117,51,564198.9,0.09154225319925034,Underserved,-19.79920490283395,0,1,0,53.88170731988311,20.737367619823434,9.039365372743548,0,0,7
06079,2010,19,10,5,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,8.229855533549113,4.331502912394271,2.1657514561971354,0,0,-7
06079,2011,16,7,2,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,6.930404659830833,3.0320520386759897,0.8663005824788541,0,0,-6
06079,2012,17,5,0,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,7.3635549510702605,2.1657514561971354,0.0,0,0,-5
06079,2013,23,6,4,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,9.962456698506822,2.5989017474365625,1.7326011649577082,0,0,-4
06079,2014,40,27,10,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,17.326011649577083,11.69505786346453,4.331502912394271,0,0,-3
06079,2015,89,48,19,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,38.55037592030901,20.7912139794925,8.229855533549113,0,0,-2
06079,2016,36,14,9,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,15.593410484619376,6.064104077351979,3.898352621154844,0,0,-1
